Scenario,Region,Basin,FU,Constituent,LoadToStream,BasinScale,Units
BASE,BU,Suttor,Bananas,DON,0.0,Manag_Unit_48,t/yr
BASE,BU,Suttor,Conservation,DON,1.3456449132361814,Manag_Unit_48,t/yr
BASE,BU,Suttor,Cropping,DON,6.98562136156052,Manag_Unit_48,t/yr
BASE,BU,Suttor,Dairy,DON,0.0,Manag_Unit_48,t/yr
BASE,BU,Suttor,Forestry,DON,0.0026094657438624565,Manag_Unit_48,t/yr
BASE,BU,Suttor,Grazing,DON,361.3897306819733,Manag_Unit_48,t/yr
BASE,BU,Suttor,Horticulture,DON,0.0,Manag_Unit_48,t/yr
BASE,BU,Suttor,Stream,DON,0.0,Manag_Unit_48,t/yr
BASE,BU,Suttor,Sugarcane,DON,0.0,Manag_Unit_48,t/yr
BASE,BU,Suttor,Urban + Other,DON,0.8693141485497914,Manag_Unit_48,t/yr
BASE,BU,Suttor,Bananas,DIP,0.0,Manag_Unit_48,t/yr
BASE,BU,Suttor,Conservation,DIP,0.10765159305889462,Manag_Unit_48,t/yr
BASE,BU,Suttor,Cropping,DIP,7.304756868717187,Manag_Unit_48,t/yr
BASE,BU,Suttor,Dairy,DIP,0.0,Manag_Unit_48,t/yr
BASE,BU,Suttor,Forestry,DIP,0.00020875725950899633,Manag_Unit_48,t/yr
BASE,BU,Suttor,Grazing,DIP,28.91394460625995,Manag_Unit_48,t/yr
BASE,BU,Suttor,Horticulture,DIP,0.0,Manag_Unit_48,t/yr
BASE,BU,Suttor,Stream,DIP,0.0,Manag_Unit_48,t/yr
BASE,BU,Suttor,Sugarcane,DIP,0.0,Manag_Unit_48,t/yr
BASE,BU,Suttor,Urban + Other,DIP,0.1332976509291253,Manag_Unit_48,t/yr
BASE,BU,Suttor,Bananas,DOP,0.0,Manag_Unit_48,t/yr
BASE,BU,Suttor,Conservation,DOP,0.03232265911435366,Manag_Unit_48,t/yr
BASE,BU,Suttor,Cropping,DOP,7.304756868717187,Manag_Unit_48,t/yr
BASE,BU,Suttor,Dairy,DOP,0.0,Manag_Unit_48,t/yr
BASE,BU,Suttor,Forestry,DOP,5.2189314877248995e-05,Manag_Unit_48,t/yr
BASE,BU,Suttor,Grazing,DOP,8.220788169182134,Manag_Unit_48,t/yr
BASE,BU,Suttor,Horticulture,DOP,0.0,Manag_Unit_48,t/yr
BASE,BU,Suttor,Stream,DOP,0.0,Manag_Unit_48,t/yr
BASE,BU,Suttor,Sugarcane,DOP,0.0,Manag_Unit_48,t/yr
BASE,BU,Suttor,Urban + Other,DOP,0.040565178780832975,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Bananas,FS,0.0,Manag_Unit_48,kt/yr
BASE,BU,Upper Burdekin,Conservation,FS,583.8854521662714,Manag_Unit_48,kt/yr
BASE,BU,Upper Burdekin,Cropping,FS,0.7418195362884613,Manag_Unit_48,kt/yr
BASE,BU,Upper Burdekin,Dairy,FS,0.0,Manag_Unit_48,kt/yr
BASE,BU,Upper Burdekin,Forestry,FS,16.77314685648363,Manag_Unit_48,kt/yr
BASE,BU,Upper Burdekin,Grazing,FS,2732.58744420021,Manag_Unit_48,kt/yr
BASE,BU,Upper Burdekin,Horticulture,FS,0.07543722653366049,Manag_Unit_48,kt/yr
BASE,BU,Upper Burdekin,Stream,FS,124.37658337177434,Manag_Unit_48,kt/yr
BASE,BU,Upper Burdekin,Sugarcane,FS,0.0,Manag_Unit_48,kt/yr
BASE,BU,Upper Burdekin,Urban + Other,FS,3.0944868726632753,Manag_Unit_48,kt/yr
BASE,BU,Upper Burdekin,Bananas,PN,0.0,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Conservation,PN,1040.3506907881867,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Cropping,PN,1.1922784311615355,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Dairy,PN,0.0,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Forestry,PN,56.287911610540526,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Grazing,PN,2425.974001434935,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Horticulture,PN,0.036757095578490044,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Stream,PN,99.76440202829808,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Sugarcane,PN,0.0,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Urban + Other,PN,1.7664717553095541,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Bananas,PP,0.0,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Conservation,PP,438.7371235325716,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Cropping,PP,5.930796572642666,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Dairy,PP,0.0,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Forestry,PP,23.979961110741943,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Grazing,PP,1947.0122354575399,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Horticulture,PP,0.030797595944982426,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Stream,PP,115.37962510742025,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Sugarcane,PP,0.0,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Urban + Other,PP,2.2624323442097714,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Bananas,DIN,0.0,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Conservation,DIN,144.99228536937088,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Cropping,DIN,0.6807168172892984,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Dairy,DIN,0.0,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Forestry,DIN,5.258100698763275,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Grazing,DIN,336.56585069732773,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Horticulture,DIN,0.3771861326683025,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Stream,DIN,0.0,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Sugarcane,DIN,0.0,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Urban + Other,DIN,5.721795118951954,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Bananas,DON,0.0,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Conservation,DON,347.98148488648997,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Cropping,DON,0.5037304447940814,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Dairy,DON,0.0,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Forestry,DON,12.619441677031835,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Grazing,DON,807.7580416735866,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Horticulture,DON,0.3771861326683025,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Stream,DON,0.0,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Sugarcane,DON,0.0,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Urban + Other,DON,7.783840651317215,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Bananas,DIP,0.0,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Conservation,DIP,28.998457073874174,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Cropping,DIP,7.817931104260961,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Dairy,DIP,0.0,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Forestry,DIP,1.051620139752656,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Grazing,DIP,67.31317013946554,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Horticulture,DIP,0.022631167960098127,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Stream,DIP,0.0,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Sugarcane,DIP,0.0,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Urban + Other,DIP,1.2285719241406958,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Bananas,DOP,0.0,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Conservation,DOP,28.998457073874174,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Cropping,DOP,7.817931104260961,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Dairy,DOP,0.0,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Forestry,DOP,1.051620139752656,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Grazing,DOP,67.31317013946554,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Horticulture,DOP,0.015087445306732106,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Stream,DOP,0.0,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Sugarcane,DOP,0.0,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Urban + Other,DOP,0.32819620612274997,Manag_Unit_48,t/yr
BASE,MW,O-Connell,Bananas,FS,0.0,Manag_Unit_48,kt/yr
BASE,MW,O-Connell,Conservation,FS,4.165397429601598,Manag_Unit_48,kt/yr
BASE,MW,O-Connell,Cropping,FS,0.08618472097231321,Manag_Unit_48,kt/yr
BASE,MW,O-Connell,Dairy,FS,0.0,Manag_Unit_48,kt/yr
BASE,MW,O-Connell,Forestry,FS,0.7719130274291118,Manag_Unit_48,kt/yr
BASE,MW,O-Connell,Grazing,FS,19.896137886704086,Manag_Unit_48,kt/yr
BASE,MW,O-Connell,Horticulture,FS,0.18408738338594396,Manag_Unit_48,kt/yr
BASE,MW,O-Connell,Stream,FS,202.264541685747,Manag_Unit_48,kt/yr
BASE,MW,O-Connell,Sugarcane,FS,7.266172284366408,Manag_Unit_48,kt/yr
BASE,MW,O-Connell,Urban + Other,FS,2.898428855873798,Manag_Unit_48,kt/yr
BASE,MW,O-Connell,Bananas,PN,0.0,Manag_Unit_48,t/yr
BASE,MW,O-Connell,Conservation,PN,54.19432912245619,Manag_Unit_48,t/yr
BASE,MW,O-Connell,Cropping,PN,0.029872774410034678,Manag_Unit_48,t/yr
BASE,MW,O-Connell,Dairy,PN,0.0,Manag_Unit_48,t/yr
BASE,MW,O-Connell,Forestry,PN,7.8479057435340165,Manag_Unit_48,t/yr
BASE,MW,O-Connell,Grazing,PN,212.28691815783702,Manag_Unit_48,t/yr
BASE,MW,O-Connell,Horticulture,PN,0.0606215982764899,Manag_Unit_48,t/yr
BASE,MW,O-Connell,Stream,PN,392.63569239168385,Manag_Unit_48,t/yr
BASE,MW,O-Connell,Sugarcane,PN,106.11893404971156,Manag_Unit_48,t/yr
BASE,MW,O-Connell,Urban + Other,PN,0.0,Manag_Unit_48,t/yr
BASE,MW,O-Connell,Bananas,PP,0.0,Manag_Unit_48,t/yr
BASE,MW,O-Connell,Conservation,PP,13.513007337304195,Manag_Unit_48,t/yr
BASE,MW,O-Connell,Cropping,PP,0.008227750388398956,Manag_Unit_48,t/yr
BASE,MW,O-Connell,Dairy,PP,0.0,Manag_Unit_48,t/yr
BASE,MW,O-Connell,Forestry,PP,2.858873058714779,Manag_Unit_48,t/yr
BASE,MW,O-Connell,Grazing,PP,45.730469107247316,Manag_Unit_48,t/yr
BASE,MW,O-Connell,Horticulture,PP,0.01484895407917127,Manag_Unit_48,t/yr
BASE,MW,O-Connell,Stream,PP,125.74982731308775,Manag_Unit_48,t/yr
BASE,MW,O-Connell,Sugarcane,PP,13.660448656858458,Manag_Unit_48,t/yr
BASE,MW,O-Connell,Urban + Other,PP,0.0,Manag_Unit_48,t/yr
BASE,MW,O-Connell,Bananas,DIN,0.0,Manag_Unit_48,t/yr
BASE,MW,O-Connell,Conservation,DIN,16.570805361689857,Manag_Unit_48,t/yr
BASE,MW,O-Connell,Cropping,DIN,0.4409168744923829,Manag_Unit_48,t/yr
BASE,MW,O-Connell,Dairy,DIN,0.0,Manag_Unit_48,t/yr
BASE,MW,O-Connell,Forestry,DIN,3.7121299483128514,Manag_Unit_48,t/yr
BASE,MW,O-Connell,Grazing,DIN,64.27386292212303,Manag_Unit_48,t/yr
BASE,MW,O-Connell,Horticulture,DIN,0.9859206702466768,Manag_Unit_48,t/yr
BASE,MW,O-Connell,Stream,DIN,0.0,Manag_Unit_48,t/yr
BASE,MW,O-Connell,Sugarcane,DIN,63.44684411934397,Manag_Unit_48,t/yr
BASE,MW,O-Connell,Urban + Other,DIN,16.34818396729035,Manag_Unit_48,t/yr
BASE,MW,O-Connell,Bananas,DON,0.0,Manag_Unit_48,t/yr
BASE,MW,O-Connell,Conservation,DON,36.633458420574144,Manag_Unit_48,t/yr
BASE,MW,O-Connell,Cropping,DON,0.32627848712436314,Manag_Unit_48,t/yr
BASE,MW,O-Connell,Dairy,DON,0.0,Manag_Unit_48,t/yr
BASE,MW,O-Connell,Forestry,DON,8.22322055926196,Manag_Unit_48,t/yr
BASE,MW,O-Connell,Grazing,DON,385.6431775327379,Manag_Unit_48,t/yr
BASE,MW,O-Connell,Horticulture,DON,0.7887365361973416,Manag_Unit_48,t/yr
BASE,MW,O-Connell,Stream,DON,0.0,Manag_Unit_48,t/yr
BASE,MW,O-Connell,Sugarcane,DON,127.71317557662304,Manag_Unit_48,t/yr
BASE,MW,O-Connell,Urban + Other,DON,21.128737840658243,Manag_Unit_48,t/yr
BASE,MW,O-Connell,Bananas,DIP,0.0,Manag_Unit_48,t/yr
BASE,MW,O-Connell,Conservation,DIP,3.5745025296291586,Manag_Unit_48,t/yr
BASE,MW,O-Connell,Cropping,DIP,0.026455012469543,Manag_Unit_48,t/yr
BASE,MW,O-Connell,Dairy,DIP,0.0,Manag_Unit_48,t/yr
BASE,MW,O-Connell,Forestry,DIP,0.7940547194393567,Manag_Unit_48,t/yr
BASE,MW,O-Connell,Grazing,DIP,14.416901327208116,Manag_Unit_48,t/yr
BASE,MW,O-Connell,Horticulture,DIP,0.05915524021480058,Manag_Unit_48,t/yr
BASE,MW,O-Connell,Stream,DIP,0.0,Manag_Unit_48,t/yr
BASE,MW,O-Connell,Sugarcane,DIP,11.583944139355042,Manag_Unit_48,t/yr
BASE,MW,O-Connell,Urban + Other,DIP,3.637755391151338,Manag_Unit_48,t/yr
BASE,MW,O-Connell,Bananas,DOP,0.0,Manag_Unit_48,t/yr
BASE,MW,O-Connell,Conservation,DOP,3.491847697194476,Manag_Unit_48,t/yr
BASE,MW,O-Connell,Cropping,DOP,0.01763667497969531,Manag_Unit_48,t/yr
BASE,MW,O-Connell,Dairy,DOP,0.0,Manag_Unit_48,t/yr
BASE,MW,O-Connell,Forestry,DOP,0.7989606626362504,Manag_Unit_48,t/yr
BASE,MW,O-Connell,Grazing,DOP,6.4273862922122955,Manag_Unit_48,t/yr
BASE,MW,O-Connell,Horticulture,DOP,0.039436826809867064,Manag_Unit_48,t/yr
BASE,MW,O-Connell,Stream,DOP,0.0,Manag_Unit_48,t/yr
BASE,MW,O-Connell,Sugarcane,DOP,2.8959860348387583,Manag_Unit_48,t/yr
BASE,MW,O-Connell,Urban + Other,DOP,0.8271812753881822,Manag_Unit_48,t/yr
BASE,MW,Pioneer,Bananas,FS,0.0,Manag_Unit_48,kt/yr
BASE,MW,Pioneer,Conservation,FS,2.1543114463409796,Manag_Unit_48,kt/yr
BASE,MW,Pioneer,Cropping,FS,0.047144750318524005,Manag_Unit_48,kt/yr
BASE,MW,Pioneer,Dairy,FS,0.0,Manag_Unit_48,kt/yr
BASE,MW,Pioneer,Forestry,FS,1.0677862100258713,Manag_Unit_48,kt/yr
BASE,MW,Pioneer,Grazing,FS,5.650677821984069,Manag_Unit_48,kt/yr
BASE,MW,Pioneer,Horticulture,FS,0.08895811088987395,Manag_Unit_48,kt/yr
BASE,MW,Pioneer,Stream,FS,93.01721757032242,Manag_Unit_48,kt/yr
BASE,MW,Pioneer,Sugarcane,FS,6.187160149275251,Manag_Unit_48,kt/yr
BASE,MW,Pioneer,Urban + Other,FS,4.507186425012887,Manag_Unit_48,kt/yr
BASE,MW,Pioneer,Bananas,PN,0.0,Manag_Unit_48,t/yr
BASE,MW,Pioneer,Conservation,PN,49.57481446395025,Manag_Unit_48,t/yr
BASE,MW,Pioneer,Cropping,PN,0.03588703640977966,Manag_Unit_48,t/yr
BASE,MW,Pioneer,Dairy,PN,0.0,Manag_Unit_48,t/yr
BASE,MW,Pioneer,Forestry,PN,24.425283771978727,Manag_Unit_48,t/yr
BASE,MW,Pioneer,Grazing,PN,108.47767205192109,Manag_Unit_48,t/yr
BASE,MW,Pioneer,Horticulture,PN,0.0571680888339987,Manag_Unit_48,t/yr
BASE,MW,Pioneer,Stream,PN,76.91916093674004,Manag_Unit_48,t/yr
BASE,MW,Pioneer,Sugarcane,PN,168.73262457817825,Manag_Unit_48,t/yr
BASE,MW,Pioneer,Urban + Other,PN,0.0,Manag_Unit_48,t/yr
BASE,MW,Pioneer,Bananas,PP,0.0,Manag_Unit_48,t/yr
BASE,MW,Pioneer,Conservation,PP,18.165209297889383,Manag_Unit_48,t/yr
BASE,MW,Pioneer,Cropping,PP,0.0044143399690891,Manag_Unit_48,t/yr
BASE,MW,Pioneer,Dairy,PP,0.0,Manag_Unit_48,t/yr
BASE,MW,Pioneer,Forestry,PP,7.330599349967035,Manag_Unit_48,t/yr
BASE,MW,Pioneer,Grazing,PP,22.902624033739713,Manag_Unit_48,t/yr
BASE,MW,Pioneer,Horticulture,PP,0.012940533423233232,Manag_Unit_48,t/yr
BASE,MW,Pioneer,Stream,PP,55.40244004595217,Manag_Unit_48,t/yr
BASE,MW,Pioneer,Sugarcane,PP,12.458780989573032,Manag_Unit_48,t/yr
BASE,MW,Pioneer,Urban + Other,PP,0.0,Manag_Unit_48,t/yr
BASE,MW,Pioneer,Bananas,DIN,0.0,Manag_Unit_48,t/yr
BASE,MW,Pioneer,Conservation,DIN,12.484053204050088,Manag_Unit_48,t/yr
BASE,MW,Pioneer,Cropping,DIN,0.287356959935286,Manag_Unit_48,t/yr
BASE,MW,Pioneer,Dairy,DIN,0.0,Manag_Unit_48,t/yr
BASE,MW,Pioneer,Forestry,DIN,4.982431002858239,Manag_Unit_48,t/yr
BASE,MW,Pioneer,Grazing,DIN,22.928870295103213,Manag_Unit_48,t/yr
BASE,MW,Pioneer,Horticulture,DIN,0.5020241498854532,Manag_Unit_48,t/yr
BASE,MW,Pioneer,Stream,DIN,5.989220557608401,Manag_Unit_48,t/yr
BASE,MW,Pioneer,Sugarcane,DIN,146.30238680699114,Manag_Unit_48,t/yr
BASE,MW,Pioneer,Urban + Other,DIN,22.21551476986319,Manag_Unit_48,t/yr
BASE,MW,Pioneer,Bananas,DON,0.0,Manag_Unit_48,t/yr
BASE,MW,Pioneer,Conservation,DON,27.92132146998728,Manag_Unit_48,t/yr
BASE,MW,Pioneer,Cropping,DON,0.21264415035211165,Manag_Unit_48,t/yr
BASE,MW,Pioneer,Dairy,DON,0.0,Manag_Unit_48,t/yr
BASE,MW,Pioneer,Forestry,DON,11.104393523509732,Manag_Unit_48,t/yr
BASE,MW,Pioneer,Grazing,DON,68.78661088530966,Manag_Unit_48,t/yr
BASE,MW,Pioneer,Horticulture,DON,0.40161931990836236,Manag_Unit_48,t/yr
BASE,MW,Pioneer,Stream,DON,2.4463037326031998,Manag_Unit_48,t/yr
BASE,MW,Pioneer,Sugarcane,DON,122.57680836105405,Manag_Unit_48,t/yr
BASE,MW,Pioneer,Urban + Other,DON,29.19316609638557,Manag_Unit_48,t/yr
BASE,MW,Pioneer,Bananas,DIP,0.0,Manag_Unit_48,t/yr
BASE,MW,Pioneer,Conservation,DIP,2.5639299364601706,Manag_Unit_48,t/yr
BASE,MW,Pioneer,Cropping,DIP,0.017241417596117133,Manag_Unit_48,t/yr
BASE,MW,Pioneer,Dairy,DIP,0.0,Manag_Unit_48,t/yr
BASE,MW,Pioneer,Forestry,DIP,1.038916693740171,Manag_Unit_48,t/yr
BASE,MW,Pioneer,Grazing,DIP,4.609227724447226,Manag_Unit_48,t/yr
BASE,MW,Pioneer,Horticulture,DIP,0.03012144899312715,Manag_Unit_48,t/yr
BASE,MW,Pioneer,Stream,DIP,0.4097252101299833,Manag_Unit_48,t/yr
BASE,MW,Pioneer,Sugarcane,DIP,23.538320192169657,Manag_Unit_48,t/yr
BASE,MW,Pioneer,Urban + Other,DIP,5.198675064601633,Manag_Unit_48,t/yr
BASE,MW,Pioneer,Bananas,DOP,0.0,Manag_Unit_48,t/yr
BASE,MW,Pioneer,Conservation,DOP,2.9532150618871396,Manag_Unit_48,t/yr
BASE,MW,Pioneer,Cropping,DOP,0.011494278397411434,Manag_Unit_48,t/yr
BASE,MW,Pioneer,Dairy,DOP,0.0,Manag_Unit_48,t/yr
BASE,MW,Pioneer,Forestry,DOP,1.1395315177932468,Manag_Unit_48,t/yr
BASE,MW,Pioneer,Grazing,DOP,2.2928870295103225,Manag_Unit_48,t/yr
BASE,MW,Pioneer,Horticulture,DOP,0.02008096599541814,Manag_Unit_48,t/yr
BASE,MW,Pioneer,Stream,DOP,0.08391555281770467,Manag_Unit_48,t/yr
BASE,MW,Pioneer,Sugarcane,DOP,5.884580048042415,Manag_Unit_48,t/yr
BASE,MW,Pioneer,Urban + Other,DOP,1.1341054782242845,Manag_Unit_48,t/yr
BASE,MW,Plane,Bananas,FS,0.0,Manag_Unit_48,kt/yr
BASE,MW,Plane,Conservation,FS,1.7063929753798612,Manag_Unit_48,kt/yr
BASE,MW,Plane,Cropping,FS,0.46909465628522873,Manag_Unit_48,kt/yr
BASE,MW,Plane,Dairy,FS,0.0,Manag_Unit_48,kt/yr
BASE,MW,Plane,Forestry,FS,0.744051927358863,Manag_Unit_48,kt/yr
BASE,MW,Plane,Grazing,FS,14.18072229690025,Manag_Unit_48,kt/yr
BASE,MW,Plane,Horticulture,FS,0.39362058188288895,Manag_Unit_48,kt/yr
BASE,MW,Plane,Stream,FS,55.97764577014248,Manag_Unit_48,kt/yr
BASE,MW,Plane,Sugarcane,FS,7.662444577693628,Manag_Unit_48,kt/yr
BASE,MW,Plane,Urban + Other,FS,4.791096402021365,Manag_Unit_48,kt/yr
BASE,MW,Plane,Bananas,PN,0.0,Manag_Unit_48,t/yr
BASE,MW,Plane,Conservation,PN,34.56588058692807,Manag_Unit_48,t/yr
BASE,MW,Plane,Cropping,PN,0.299858104546267,Manag_Unit_48,t/yr
BASE,MW,Plane,Dairy,PN,0.0,Manag_Unit_48,t/yr
BASE,MW,Plane,Forestry,PN,23.137725251022363,Manag_Unit_48,t/yr
BASE,MW,Plane,Grazing,PN,284.1982747757704,Manag_Unit_48,t/yr
BASE,MW,Plane,Horticulture,PN,0.21685356868211367,Manag_Unit_48,t/yr
BASE,MW,Plane,Stream,PN,50.2959817205253,Manag_Unit_48,t/yr
BASE,MW,Plane,Sugarcane,PN,223.95363524836293,Manag_Unit_48,t/yr
BASE,MW,Plane,Urban + Other,PN,0.0,Manag_Unit_48,t/yr
BASE,MW,Plane,Bananas,PP,0.0,Manag_Unit_48,t/yr
BASE,MW,Plane,Conservation,PP,7.246615960249688,Manag_Unit_48,t/yr
BASE,MW,Plane,Cropping,PP,0.05822905819418509,Manag_Unit_48,t/yr
BASE,MW,Plane,Dairy,PP,0.0,Manag_Unit_48,t/yr
BASE,MW,Plane,Forestry,PP,4.305974439844721,Manag_Unit_48,t/yr
BASE,MW,Plane,Grazing,PP,50.996320346634555,Manag_Unit_48,t/yr
BASE,MW,Plane,Horticulture,PP,0.07289251966149289,Manag_Unit_48,t/yr
BASE,MW,Plane,Stream,PP,25.84301066529349,Manag_Unit_48,t/yr
BASE,MW,Plane,Sugarcane,PP,17.3682839309778,Manag_Unit_48,t/yr
BASE,MW,Plane,Urban + Other,PP,0.0,Manag_Unit_48,t/yr
BASE,MW,Plane,Bananas,DIN,0.0,Manag_Unit_48,t/yr
BASE,MW,Plane,Conservation,DIN,10.273808710476576,Manag_Unit_48,t/yr
BASE,MW,Plane,Cropping,DIN,2.3922810247386144,Manag_Unit_48,t/yr
BASE,MW,Plane,Dairy,DIN,0.0,Manag_Unit_48,t/yr
BASE,MW,Plane,Forestry,DIN,4.015891270798475,Manag_Unit_48,t/yr
BASE,MW,Plane,Grazing,DIN,54.88780095087425,Manag_Unit_48,t/yr
BASE,MW,Plane,Horticulture,DIN,2.0678133723587133,Manag_Unit_48,t/yr
BASE,MW,Plane,Stream,DIN,9.342373455624907,Manag_Unit_48,t/yr
BASE,MW,Plane,Sugarcane,DIN,119.85667275336101,Manag_Unit_48,t/yr
BASE,MW,Plane,Urban + Other,DIN,26.637834743442916,Manag_Unit_48,t/yr
BASE,MW,Plane,Bananas,DON,0.0,Manag_Unit_48,t/yr
BASE,MW,Plane,Conservation,DON,22.690615549672103,Manag_Unit_48,t/yr
BASE,MW,Plane,Cropping,DON,1.7702879583065716,Manag_Unit_48,t/yr
BASE,MW,Plane,Dairy,DON,0.0,Manag_Unit_48,t/yr
BASE,MW,Plane,Forestry,DON,8.868964432353776,Manag_Unit_48,t/yr
BASE,MW,Plane,Grazing,DON,329.32680570524553,Manag_Unit_48,t/yr
BASE,MW,Plane,Horticulture,DON,1.654250697886968,Manag_Unit_48,t/yr
BASE,MW,Plane,Stream,DON,3.8159016929042164,Manag_Unit_48,t/yr
BASE,MW,Plane,Sugarcane,DON,226.76057577300054,Manag_Unit_48,t/yr
BASE,MW,Plane,Urban + Other,DON,34.47776507114583,Manag_Unit_48,t/yr
BASE,MW,Plane,Bananas,DIP,0.0,Manag_Unit_48,t/yr
BASE,MW,Plane,Conservation,DIP,2.2249433616553707,Manag_Unit_48,t/yr
BASE,MW,Plane,Cropping,DIP,0.1435368614843167,Manag_Unit_48,t/yr
BASE,MW,Plane,Dairy,DIP,0.0,Manag_Unit_48,t/yr
BASE,MW,Plane,Forestry,DIP,0.8698946249368035,Manag_Unit_48,t/yr
BASE,MW,Plane,Grazing,DIP,18.675823628479822,Manag_Unit_48,t/yr
BASE,MW,Plane,Horticulture,DIP,0.1240688023415224,Manag_Unit_48,t/yr
BASE,MW,Plane,Stream,DIP,2.018913739448067,Manag_Unit_48,t/yr
BASE,MW,Plane,Sugarcane,DIP,104.81882227822021,Manag_Unit_48,t/yr
BASE,MW,Plane,Urban + Other,DIP,5.954187967918616,Manag_Unit_48,t/yr
BASE,MW,Plane,Bananas,DOP,0.0,Manag_Unit_48,t/yr
BASE,MW,Plane,Conservation,DOP,2.142998128718994,Manag_Unit_48,t/yr
BASE,MW,Plane,Cropping,DOP,0.09569124098954457,Manag_Unit_48,t/yr
BASE,MW,Plane,Dairy,DOP,0.0,Manag_Unit_48,t/yr
BASE,MW,Plane,Forestry,DOP,0.8371818907568387,Manag_Unit_48,t/yr
BASE,MW,Plane,Grazing,DOP,5.488780095087425,Manag_Unit_48,t/yr
BASE,MW,Plane,Horticulture,DOP,0.08271253489434845,Manag_Unit_48,t/yr
BASE,MW,Plane,Stream,DOP,0.41352028382392486,Manag_Unit_48,t/yr
BASE,MW,Plane,Sugarcane,DOP,26.20470556955505,Manag_Unit_48,t/yr
BASE,MW,Plane,Urban + Other,DOP,1.3481759032156317,Manag_Unit_48,t/yr
BASE,MW,Proserpine,Bananas,FS,0.0,Manag_Unit_48,kt/yr
BASE,MW,Proserpine,Conservation,FS,6.701956144391045,Manag_Unit_48,kt/yr
BASE,MW,Proserpine,Cropping,FS,0.03783356279440111,Manag_Unit_48,kt/yr
BASE,MW,Proserpine,Dairy,FS,0.0,Manag_Unit_48,kt/yr
BASE,MW,Proserpine,Forestry,FS,0.8295494393597718,Manag_Unit_48,kt/yr
