Scenario,Region,Basin,FU,Constituent,LoadToRegExport,BasinScale,Units
BASE,BU,East Burdekin,Cropping,DOP,1.2663482416073606,Manag_Unit_48,t/yr
BASE,BU,East Burdekin,Dairy,DOP,0.0,Manag_Unit_48,t/yr
BASE,BU,East Burdekin,Forestry,DOP,0.0,Manag_Unit_48,t/yr
BASE,BU,East Burdekin,Grazing,DOP,2.8037461874130076,Manag_Unit_48,t/yr
BASE,BU,East Burdekin,Horticulture,DOP,0.0930644022886122,Manag_Unit_48,t/yr
BASE,BU,East Burdekin,Stream,DOP,0.0,Manag_Unit_48,t/yr
BASE,BU,East Burdekin,Sugarcane,DOP,0.37729056922161414,Manag_Unit_48,t/yr
BASE,BU,East Burdekin,Urban + Other,DOP,0.005460123401854464,Manag_Unit_48,t/yr
BASE,BU,Haughton,Bananas,FS,0.0,Manag_Unit_48,kt/yr
BASE,BU,Haughton,Conservation,FS,12.221142159083374,Manag_Unit_48,kt/yr
BASE,BU,Haughton,Cropping,FS,1.065099312645957,Manag_Unit_48,kt/yr
BASE,BU,Haughton,Dairy,FS,0.0,Manag_Unit_48,kt/yr
BASE,BU,Haughton,Forestry,FS,0.17046330471292775,Manag_Unit_48,kt/yr
BASE,BU,Haughton,Grazing,FS,60.58609483300221,Manag_Unit_48,kt/yr
BASE,BU,Haughton,Horticulture,FS,1.9317543210017323,Manag_Unit_48,kt/yr
BASE,BU,Haughton,Stream,FS,8.04323668566379,Manag_Unit_48,kt/yr
BASE,BU,Haughton,Sugarcane,FS,15.567403786369665,Manag_Unit_48,kt/yr
BASE,BU,Haughton,Urban + Other,FS,1.7012225715167968,Manag_Unit_48,kt/yr
BASE,BU,Haughton,Bananas,PN,0.0,Manag_Unit_48,t/yr
BASE,BU,Haughton,Conservation,PN,91.70113243482344,Manag_Unit_48,t/yr
BASE,BU,Haughton,Cropping,PN,1.8478731823311165,Manag_Unit_48,t/yr
BASE,BU,Haughton,Dairy,PN,0.0,Manag_Unit_48,t/yr
BASE,BU,Haughton,Forestry,PN,0.7520468222981421,Manag_Unit_48,t/yr
BASE,BU,Haughton,Grazing,PN,143.53965064939987,Manag_Unit_48,t/yr
BASE,BU,Haughton,Horticulture,PN,1.0087353615562753,Manag_Unit_48,t/yr
BASE,BU,Haughton,Stream,PN,8.714604693946695,Manag_Unit_48,t/yr
BASE,BU,Haughton,Sugarcane,PN,59.306018940833766,Manag_Unit_48,t/yr
BASE,BU,Haughton,Urban + Other,PN,1.7294982290565128,Manag_Unit_48,t/yr
BASE,BU,Haughton,Bananas,PP,0.0,Manag_Unit_48,t/yr
BASE,BU,Haughton,Conservation,PP,21.811953157198406,Manag_Unit_48,t/yr
BASE,BU,Haughton,Cropping,PP,4.6820841308582954,Manag_Unit_48,t/yr
BASE,BU,Haughton,Dairy,PP,0.0,Manag_Unit_48,t/yr
BASE,BU,Haughton,Forestry,PP,0.3887153294034968,Manag_Unit_48,t/yr
BASE,BU,Haughton,Grazing,PP,55.08654685338406,Manag_Unit_48,t/yr
BASE,BU,Haughton,Horticulture,PP,1.0275092057335302,Manag_Unit_48,t/yr
BASE,BU,Haughton,Stream,PP,6.562231363350341,Manag_Unit_48,t/yr
BASE,BU,Haughton,Sugarcane,PP,21.00882586655761,Manag_Unit_48,t/yr
BASE,BU,Haughton,Urban + Other,PP,1.1000084918454658,Manag_Unit_48,t/yr
BASE,BU,Haughton,Bananas,DIN,0.0,Manag_Unit_48,t/yr
BASE,BU,Haughton,Conservation,DIN,24.776776938615694,Manag_Unit_48,t/yr
BASE,BU,Haughton,Cropping,DIN,1.9055615534345058,Manag_Unit_48,t/yr
BASE,BU,Haughton,Dairy,DIN,0.0,Manag_Unit_48,t/yr
BASE,BU,Haughton,Forestry,DIN,0.802411007774484,Manag_Unit_48,t/yr
BASE,BU,Haughton,Grazing,DIN,54.052608663879006,Manag_Unit_48,t/yr
BASE,BU,Haughton,Horticulture,DIN,9.66939780341307,Manag_Unit_48,t/yr
BASE,BU,Haughton,Stream,DIN,9.738822853285,Manag_Unit_48,t/yr
BASE,BU,Haughton,Sugarcane,DIN,282.98293463226435,Manag_Unit_48,t/yr
BASE,BU,Haughton,Urban + Other,DIN,4.8060636704466235,Manag_Unit_48,t/yr
BASE,BU,Haughton,Bananas,DON,0.0,Manag_Unit_48,t/yr
BASE,BU,Haughton,Conservation,DON,59.467406804116244,Manag_Unit_48,t/yr
BASE,BU,Haughton,Cropping,DON,1.4102074403682312,Manag_Unit_48,t/yr
BASE,BU,Haughton,Dairy,DON,0.0,Manag_Unit_48,t/yr
BASE,BU,Haughton,Forestry,DON,1.926029634697283,Manag_Unit_48,t/yr
BASE,BU,Haughton,Grazing,DON,129.75170716261542,Manag_Unit_48,t/yr
BASE,BU,Haughton,Horticulture,DON,9.669946777446576,Manag_Unit_48,t/yr
BASE,BU,Haughton,Stream,DON,3.9781797657592337,Manag_Unit_48,t/yr
BASE,BU,Haughton,Sugarcane,DON,88.59142848405392,Manag_Unit_48,t/yr
BASE,BU,Haughton,Urban + Other,DON,6.630919079293674,Manag_Unit_48,t/yr
BASE,BU,Haughton,Bananas,DIP,0.0,Manag_Unit_48,t/yr
BASE,BU,Haughton,Conservation,DIP,7.433449861220021,Manag_Unit_48,t/yr
BASE,BU,Haughton,Cropping,DIP,4.250588181931705,Manag_Unit_48,t/yr
BASE,BU,Haughton,Dairy,DIP,0.0,Manag_Unit_48,t/yr
BASE,BU,Haughton,Forestry,DIP,0.24075492864947778,Manag_Unit_48,t/yr
BASE,BU,Haughton,Grazing,DIP,16.219057325517912,Manag_Unit_48,t/yr
BASE,BU,Haughton,Horticulture,DIP,0.5801997483871044,Manag_Unit_48,t/yr
BASE,BU,Haughton,Stream,DIP,3.6477494831624,Manag_Unit_48,t/yr
BASE,BU,Haughton,Sugarcane,DIP,21.8218134922554,Manag_Unit_48,t/yr
BASE,BU,Haughton,Urban + Other,DIP,1.0443431380980872,Manag_Unit_48,t/yr
BASE,BU,Haughton,Bananas,DOP,0.0,Manag_Unit_48,t/yr
BASE,BU,Haughton,Conservation,DOP,2.4778192073087166,Manag_Unit_48,t/yr
BASE,BU,Haughton,Cropping,DOP,4.250597542995473,Manag_Unit_48,t/yr
BASE,BU,Haughton,Dairy,DOP,0.0,Manag_Unit_48,t/yr
BASE,BU,Haughton,Forestry,DOP,0.08025185880474978,Manag_Unit_48,t/yr
BASE,BU,Haughton,Grazing,DOP,5.406362742969093,Manag_Unit_48,t/yr
BASE,BU,Haughton,Horticulture,DOP,0.3868001148004099,Manag_Unit_48,t/yr
BASE,BU,Haughton,Stream,DOP,0.7471279852668666,Manag_Unit_48,t/yr
BASE,BU,Haughton,Sugarcane,DOP,5.455457179600178,Manag_Unit_48,t/yr
BASE,BU,Haughton,Urban + Other,DOP,0.28184776951426793,Manag_Unit_48,t/yr
BASE,BU,Ross,Bananas,FS,0.0,Manag_Unit_48,kt/yr
BASE,BU,Ross,Conservation,FS,14.558529203194695,Manag_Unit_48,kt/yr
BASE,BU,Ross,Cropping,FS,0.28223819932544986,Manag_Unit_48,kt/yr
BASE,BU,Ross,Dairy,FS,0.0,Manag_Unit_48,kt/yr
BASE,BU,Ross,Forestry,FS,0.2798310295347776,Manag_Unit_48,kt/yr
BASE,BU,Ross,Grazing,FS,18.694513267852972,Manag_Unit_48,kt/yr
BASE,BU,Ross,Horticulture,FS,0.8766036622142489,Manag_Unit_48,kt/yr
BASE,BU,Ross,Stream,FS,1.212329494653088,Manag_Unit_48,kt/yr
BASE,BU,Ross,Sugarcane,FS,0.0,Manag_Unit_48,kt/yr
BASE,BU,Ross,Urban + Other,FS,6.361674538788605,Manag_Unit_48,kt/yr
BASE,BU,Ross,Bananas,PN,0.0,Manag_Unit_48,t/yr
BASE,BU,Ross,Conservation,PN,57.98051953880999,Manag_Unit_48,t/yr
BASE,BU,Ross,Cropping,PN,0.6999078395593638,Manag_Unit_48,t/yr
BASE,BU,Ross,Dairy,PN,0.0,Manag_Unit_48,t/yr
BASE,BU,Ross,Forestry,PN,0.912747659409779,Manag_Unit_48,t/yr
BASE,BU,Ross,Grazing,PN,36.89983917739888,Manag_Unit_48,t/yr
BASE,BU,Ross,Horticulture,PN,0.7456195007203024,Manag_Unit_48,t/yr
BASE,BU,Ross,Stream,PN,1.197374701081539,Manag_Unit_48,t/yr
BASE,BU,Ross,Sugarcane,PN,0.0,Manag_Unit_48,t/yr
BASE,BU,Ross,Urban + Other,PN,7.9513887181036695,Manag_Unit_48,t/yr
BASE,BU,Ross,Bananas,PP,0.0,Manag_Unit_48,t/yr
BASE,BU,Ross,Conservation,PP,14.802768076919316,Manag_Unit_48,t/yr
BASE,BU,Ross,Cropping,PP,0.6629512840158983,Manag_Unit_48,t/yr
BASE,BU,Ross,Dairy,PP,0.0,Manag_Unit_48,t/yr
BASE,BU,Ross,Forestry,PP,0.2419914037474193,Manag_Unit_48,t/yr
BASE,BU,Ross,Grazing,PP,21.976963389710445,Manag_Unit_48,t/yr
BASE,BU,Ross,Horticulture,PP,0.3859016241506197,Manag_Unit_48,t/yr
BASE,BU,Ross,Stream,PP,0.6063191831524316,Manag_Unit_48,t/yr
BASE,BU,Ross,Sugarcane,PP,0.0,Manag_Unit_48,t/yr
BASE,BU,Ross,Urban + Other,PP,2.8512628584794943,Manag_Unit_48,t/yr
BASE,BU,Ross,Bananas,DIN,0.0,Manag_Unit_48,t/yr
BASE,BU,Ross,Conservation,DIN,9.166884775014665,Manag_Unit_48,t/yr
BASE,BU,Ross,Cropping,DIN,0.4959534902895321,Manag_Unit_48,t/yr
BASE,BU,Ross,Dairy,DIN,0.0,Manag_Unit_48,t/yr
BASE,BU,Ross,Forestry,DIN,0.6718689449256996,Manag_Unit_48,t/yr
BASE,BU,Ross,Grazing,DIN,14.498085750259763,Manag_Unit_48,t/yr
BASE,BU,Ross,Horticulture,DIN,4.494512734248453,Manag_Unit_48,t/yr
BASE,BU,Ross,Stream,DIN,31.35979117395703,Manag_Unit_48,t/yr
BASE,BU,Ross,Sugarcane,DIN,0.0,Manag_Unit_48,t/yr
BASE,BU,Ross,Urban + Other,DIN,27.336115866218492,Manag_Unit_48,t/yr
BASE,BU,Ross,Bananas,DON,0.0,Manag_Unit_48,t/yr
BASE,BU,Ross,Conservation,DON,43.94289800483198,Manag_Unit_48,t/yr
BASE,BU,Ross,Cropping,DON,0.36686894422707267,Manag_Unit_48,t/yr
BASE,BU,Ross,Dairy,DON,0.0,Manag_Unit_48,t/yr
BASE,BU,Ross,Forestry,DON,3.2108026535234453,Manag_Unit_48,t/yr
BASE,BU,Ross,Grazing,DON,69.4235458886415,Manag_Unit_48,t/yr
BASE,BU,Ross,Horticulture,DON,4.494076590159635,Manag_Unit_48,t/yr
BASE,BU,Ross,Stream,DON,12.809264114223767,Manag_Unit_48,t/yr
BASE,BU,Ross,Sugarcane,DON,0.0,Manag_Unit_48,t/yr
BASE,BU,Ross,Urban + Other,DON,37.17008026218523,Manag_Unit_48,t/yr
BASE,BU,Ross,Bananas,DIP,0.0,Manag_Unit_48,t/yr
BASE,BU,Ross,Conservation,DIP,5.493540226829185,Manag_Unit_48,t/yr
BASE,BU,Ross,Cropping,DIP,0.6180146465805604,Manag_Unit_48,t/yr
BASE,BU,Ross,Dairy,DIP,0.0,Manag_Unit_48,t/yr
BASE,BU,Ross,Forestry,DIP,0.40151843205335014,Manag_Unit_48,t/yr
BASE,BU,Ross,Grazing,DIP,8.679894362644639,Manag_Unit_48,t/yr
BASE,BU,Ross,Horticulture,DIP,0.26964475809729277,Manag_Unit_48,t/yr
BASE,BU,Ross,Stream,DIP,5.54494173010398,Manag_Unit_48,t/yr
BASE,BU,Ross,Sugarcane,DIP,0.0,Manag_Unit_48,t/yr
BASE,BU,Ross,Urban + Other,DIP,5.86696363081848,Manag_Unit_48,t/yr
BASE,BU,Ross,Bananas,DOP,0.0,Manag_Unit_48,t/yr
BASE,BU,Ross,Conservation,DOP,1.8307350885078424,Manag_Unit_48,t/yr
BASE,BU,Ross,Cropping,DOP,0.6179810161664574,Manag_Unit_48,t/yr
BASE,BU,Ross,Dairy,DOP,0.0,Manag_Unit_48,t/yr
BASE,BU,Ross,Forestry,DOP,0.1337306511989064,Manag_Unit_48,t/yr
BASE,BU,Ross,Grazing,DOP,2.892017771280559,Manag_Unit_48,t/yr
BASE,BU,Ross,Horticulture,DOP,0.17976050279662562,Manag_Unit_48,t/yr
BASE,BU,Ross,Stream,DOP,1.1357296723128794,Manag_Unit_48,t/yr
BASE,BU,Ross,Sugarcane,DOP,0.0,Manag_Unit_48,t/yr
BASE,BU,Ross,Urban + Other,DOP,1.567287331453082,Manag_Unit_48,t/yr
BASE,BU,Suttor,Bananas,FS,0.0,Manag_Unit_48,kt/yr
BASE,BU,Suttor,Conservation,FS,0.044065089076584456,Manag_Unit_48,kt/yr
BASE,BU,Suttor,Cropping,FS,5.2195805177782,Manag_Unit_48,kt/yr
BASE,BU,Suttor,Dairy,FS,0.0,Manag_Unit_48,kt/yr
BASE,BU,Suttor,Forestry,FS,6.363844301939633e-05,Manag_Unit_48,kt/yr
BASE,BU,Suttor,Grazing,FS,22.59806071870255,Manag_Unit_48,kt/yr
BASE,BU,Suttor,Horticulture,FS,0.0,Manag_Unit_48,kt/yr
BASE,BU,Suttor,Stream,FS,5.123630316306775,Manag_Unit_48,kt/yr
BASE,BU,Suttor,Sugarcane,FS,0.0,Manag_Unit_48,kt/yr
BASE,BU,Suttor,Urban + Other,FS,0.30357517390446837,Manag_Unit_48,kt/yr
BASE,BU,Suttor,Bananas,PN,0.0,Manag_Unit_48,t/yr
BASE,BU,Suttor,Conservation,PN,0.06316525060096226,Manag_Unit_48,t/yr
BASE,BU,Suttor,Cropping,PN,11.075599217965392,Manag_Unit_48,t/yr
BASE,BU,Suttor,Dairy,PN,0.0,Manag_Unit_48,t/yr
BASE,BU,Suttor,Forestry,PN,9.9785013794704e-05,Manag_Unit_48,t/yr
BASE,BU,Suttor,Grazing,PN,29.847347589968063,Manag_Unit_48,t/yr
BASE,BU,Suttor,Horticulture,PN,0.0,Manag_Unit_48,t/yr
BASE,BU,Suttor,Stream,PN,3.8437385224662313,Manag_Unit_48,t/yr
BASE,BU,Suttor,Sugarcane,PN,0.0,Manag_Unit_48,t/yr
BASE,BU,Suttor,Urban + Other,PN,0.33840951913832273,Manag_Unit_48,t/yr
BASE,BU,Suttor,Bananas,PP,0.0,Manag_Unit_48,t/yr
BASE,BU,Suttor,Conservation,PP,0.049978758068379855,Manag_Unit_48,t/yr
BASE,BU,Suttor,Cropping,PP,4.81557775399314,Manag_Unit_48,t/yr
BASE,BU,Suttor,Dairy,PP,0.0,Manag_Unit_48,t/yr
BASE,BU,Suttor,Forestry,PP,5.472620887208167e-05,Manag_Unit_48,t/yr
BASE,BU,Suttor,Grazing,PP,14.043844444811498,Manag_Unit_48,t/yr
BASE,BU,Suttor,Horticulture,PP,0.0,Manag_Unit_48,t/yr
BASE,BU,Suttor,Stream,PP,3.386375157140071,Manag_Unit_48,t/yr
BASE,BU,Suttor,Sugarcane,PP,0.0,Manag_Unit_48,t/yr
BASE,BU,Suttor,Urban + Other,PP,0.12252651603667435,Manag_Unit_48,t/yr
BASE,BU,Suttor,Bananas,DIN,0.0,Manag_Unit_48,t/yr
BASE,BU,Suttor,Conservation,DIN,0.11792796543352273,Manag_Unit_48,t/yr
BASE,BU,Suttor,Cropping,DIN,8.272938152543341,Manag_Unit_48,t/yr
BASE,BU,Suttor,Dairy,DIN,0.0,Manag_Unit_48,t/yr
BASE,BU,Suttor,Forestry,DIN,0.000228685197595628,Manag_Unit_48,t/yr
BASE,BU,Suttor,Grazing,DIN,31.92385400013288,Manag_Unit_48,t/yr
BASE,BU,Suttor,Horticulture,DIN,0.0,Manag_Unit_48,t/yr
BASE,BU,Suttor,Stream,DIN,0.0,Manag_Unit_48,t/yr
BASE,BU,Suttor,Sugarcane,DIN,0.0,Manag_Unit_48,t/yr
BASE,BU,Suttor,Urban + Other,DIN,0.4571774266999896,Manag_Unit_48,t/yr
BASE,BU,Suttor,Bananas,DON,0.0,Manag_Unit_48,t/yr
BASE,BU,Suttor,Conservation,DON,1.2107259527232377,Manag_Unit_48,t/yr
BASE,BU,Suttor,Cropping,DON,6.285220848166651,Manag_Unit_48,t/yr
BASE,BU,Suttor,Dairy,DON,0.0,Manag_Unit_48,t/yr
BASE,BU,Suttor,Forestry,DON,0.0023478324421560537,Manag_Unit_48,t/yr
BASE,BU,Suttor,Grazing,DON,325.29082996524755,Manag_Unit_48,t/yr
BASE,BU,Suttor,Horticulture,DON,0.0,Manag_Unit_48,t/yr
BASE,BU,Suttor,Stream,DON,0.0,Manag_Unit_48,t/yr
BASE,BU,Suttor,Sugarcane,DON,0.0,Manag_Unit_48,t/yr
BASE,BU,Suttor,Urban + Other,DON,0.7821540014952751,Manag_Unit_48,t/yr
BASE,BU,Suttor,Bananas,DIP,0.0,Manag_Unit_48,t/yr
BASE,BU,Suttor,Conservation,DIP,0.09649096002844892,Manag_Unit_48,t/yr
BASE,BU,Suttor,Cropping,DIP,6.547447950996104,Manag_Unit_48,t/yr
BASE,BU,Suttor,Dairy,DIP,0.0,Manag_Unit_48,t/yr
BASE,BU,Suttor,Forestry,DIP,0.00018711468887582666,Manag_Unit_48,t/yr
BASE,BU,Suttor,Grazing,DIP,25.92846031813771,Manag_Unit_48,t/yr
BASE,BU,Suttor,Horticulture,DIP,0.0,Manag_Unit_48,t/yr
BASE,BU,Suttor,Stream,DIP,0.0,Manag_Unit_48,t/yr
BASE,BU,Suttor,Sugarcane,DIP,0.0,Manag_Unit_48,t/yr
BASE,BU,Suttor,Urban + Other,DIP,0.1194782433151966,Manag_Unit_48,t/yr
BASE,BU,Suttor,Bananas,DOP,0.0,Manag_Unit_48,t/yr
BASE,BU,Suttor,Conservation,DOP,0.028845050959322934,Manag_Unit_48,t/yr
BASE,BU,Suttor,Cropping,DOP,6.518836507891235,Manag_Unit_48,t/yr
BASE,BU,Suttor,Dairy,DOP,0.0,Manag_Unit_48,t/yr
BASE,BU,Suttor,Forestry,DOP,4.6574256266898664e-05,Manag_Unit_48,t/yr
BASE,BU,Suttor,Grazing,DOP,7.341599965082664,Manag_Unit_48,t/yr
BASE,BU,Suttor,Horticulture,DOP,0.0,Manag_Unit_48,t/yr
BASE,BU,Suttor,Stream,DOP,0.0,Manag_Unit_48,t/yr
BASE,BU,Suttor,Sugarcane,DOP,0.0,Manag_Unit_48,t/yr
BASE,BU,Suttor,Urban + Other,DOP,0.03620076641935523,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Bananas,FS,0.0,Manag_Unit_48,kt/yr
BASE,BU,Upper Burdekin,Conservation,FS,194.26954790325718,Manag_Unit_48,kt/yr
BASE,BU,Upper Burdekin,Cropping,FS,0.25278139478282013,Manag_Unit_48,kt/yr
BASE,BU,Upper Burdekin,Dairy,FS,0.0,Manag_Unit_48,kt/yr
BASE,BU,Upper Burdekin,Forestry,FS,4.461187298261308,Manag_Unit_48,kt/yr
BASE,BU,Upper Burdekin,Grazing,FS,921.7390102144584,Manag_Unit_48,kt/yr
BASE,BU,Upper Burdekin,Horticulture,FS,0.025887579789966034,Manag_Unit_48,kt/yr
BASE,BU,Upper Burdekin,Stream,FS,41.863095712546674,Manag_Unit_48,kt/yr
BASE,BU,Upper Burdekin,Sugarcane,FS,0.0,Manag_Unit_48,kt/yr
BASE,BU,Upper Burdekin,Urban + Other,FS,1.0577256020189334,Manag_Unit_48,kt/yr
BASE,BU,Upper Burdekin,Bananas,PN,0.0,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Conservation,PN,318.2308001983401,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Cropping,PN,0.3736233650497974,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Dairy,PN,0.0,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Forestry,PN,13.054559860618479,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Grazing,PN,748.1420847307833,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Horticulture,PN,0.01149785028732332,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Stream,PN,30.88172684374233,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Sugarcane,PN,0.0,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Urban + Other,PN,0.5504319919810865,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Bananas,PP,0.0,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Conservation,PP,136.7338013933618,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Cropping,PP,1.8887708898543878,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Dairy,PP,0.0,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Forestry,PP,5.76596331754733,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Grazing,PP,612.6236532647602,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Horticulture,PP,0.009870205675519389,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Stream,PP,36.45343970711026,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Sugarcane,PP,0.0,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Urban + Other,PP,0.7225767006030417,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Bananas,DIN,0.0,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Conservation,DIN,131.00353132456908,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Cropping,DIN,0.6161683430015242,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Dairy,DIN,0.0,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Forestry,DIN,4.687658313551236,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Grazing,DIN,304.5285841377139,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Horticulture,DIN,0.3413994968769937,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Stream,DIN,0.0,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Sugarcane,DIN,0.0,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Urban + Other,DIN,5.182428912288927,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Bananas,DON,0.0,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Conservation,DON,322.4040128058763,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Cropping,DON,0.4675608916327177,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Dairy,DON,0.0,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Forestry,DON,11.536209594593261,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Grazing,DON,749.4562704333067,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Horticulture,DON,0.3500817477083423,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Stream,DON,0.0,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Sugarcane,DON,0.0,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Urban + Other,DON,7.229962280745806,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Bananas,DIP,0.0,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Conservation,DIP,26.874911100179208,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Cropping,DIP,7.25989037807211,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Dairy,DIP,0.0,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Forestry,DIP,0.9616496001007264,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Grazing,DIP,62.473646509437415,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Horticulture,DIP,0.021011368162572906,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Stream,DIP,0.0,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Sugarcane,DIP,0.0,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Urban + Other,DIP,1.1414864136848024,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Bananas,DOP,0.0,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Conservation,DOP,26.829699274223703,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Cropping,DOP,7.247697174473361,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Dairy,DOP,0.0,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Forestry,DOP,0.9600005299250447,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Grazing,DOP,62.36871681986738,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Horticulture,DOP,0.0139840402758527,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Stream,DOP,0.0,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Sugarcane,DOP,0.0,Manag_Unit_48,t/yr
BASE,BU,Upper Burdekin,Urban + Other,DOP,0.3044383195054464,Manag_Unit_48,t/yr
BASE,MW,O-Connell,Bananas,FS,0.0,Manag_Unit_48,kt/yr
BASE,MW,O-Connell,Conservation,FS,3.7870986785461063,Manag_Unit_48,kt/yr
BASE,MW,O-Connell,Cropping,FS,0.07802671216215454,Manag_Unit_48,kt/yr
BASE,MW,O-Connell,Dairy,FS,0.0,Manag_Unit_48,kt/yr
BASE,MW,O-Connell,Forestry,FS,0.7107846594153885,Manag_Unit_48,kt/yr
BASE,MW,O-Connell,Grazing,FS,18.238949504334684,Manag_Unit_48,kt/yr
BASE,MW,O-Connell,Horticulture,FS,0.16655935408761827,Manag_Unit_48,kt/yr
BASE,MW,O-Connell,Stream,FS,181.5139501867058,Manag_Unit_48,kt/yr
BASE,MW,O-Connell,Sugarcane,FS,6.454459485186906,Manag_Unit_48,kt/yr
BASE,MW,O-Connell,Urban + Other,FS,2.742001500880347,Manag_Unit_48,kt/yr
BASE,MW,O-Connell,Bananas,PN,0.0,Manag_Unit_48,t/yr
BASE,MW,O-Connell,Conservation,PN,49.41953407504713,Manag_Unit_48,t/yr
BASE,MW,O-Connell,Cropping,PN,0.027034858340768318,Manag_Unit_48,t/yr
BASE,MW,O-Connell,Dairy,PN,0.0,Manag_Unit_48,t/yr
BASE,MW,O-Connell,Forestry,PN,7.279740563661103,Manag_Unit_48,t/yr
BASE,MW,O-Connell,Grazing,PN,195.45196487064337,Manag_Unit_48,t/yr
BASE,MW,O-Connell,Horticulture,PN,0.05503738711461575,Manag_Unit_48,t/yr
BASE,MW,O-Connell,Stream,PN,349.75549745680235,Manag_Unit_48,t/yr
BASE,MW,O-Connell,Sugarcane,PN,95.85032778605687,Manag_Unit_48,t/yr
BASE,MW,O-Connell,Urban + Other,PN,0.0,Manag_Unit_48,t/yr
BASE,MW,O-Connell,Bananas,PP,0.0,Manag_Unit_48,t/yr
BASE,MW,O-Connell,Conservation,PP,12.330337542468003,Manag_Unit_48,t/yr
BASE,MW,O-Connell,Cropping,PP,0.007425630793519497,Manag_Unit_48,t/yr
BASE,MW,O-Connell,Dairy,PP,0.0,Manag_Unit_48,t/yr
BASE,MW,O-Connell,Forestry,PP,2.646836540838754,Manag_Unit_48,t/yr
BASE,MW,O-Connell,Grazing,PP,41.804811610616326,Manag_Unit_48,t/yr
BASE,MW,O-Connell,Horticulture,PP,0.013508725254806765,Manag_Unit_48,t/yr
BASE,MW,O-Connell,Stream,PP,114.24871125018808,Manag_Unit_48,t/yr
BASE,MW,O-Connell,Sugarcane,PP,12.336876488070097,Manag_Unit_48,t/yr
BASE,MW,O-Connell,Urban + Other,PP,0.0,Manag_Unit_48,t/yr
