Region,Basin,BasinScale,DIN,DIP,DON,DOP,FS,PN,PP
BU,Suttor,Manag_Unit_48,46.498284718440985,36.47126918526211,370.59292057106364,15.60989477414683,109.96879614136043,159.1515101252495,79.38914765740789
BU,Upper Burdekin,Manag_Unit_48,493.59593483437146,106.43238154945412,1177.023725465888,105.52446210878281,3448.94470700693,3590.573589254617,2505.023408597081
CY,Endeavour River,Manag_Unit_48,49.71066533798225,8.041773532851286,270.3631617603081,16.494207985108627,90.56082158302986,355.15471028645896,127.58176577977243
CY,Jacky Jacky Creek,Manag_Unit_48,47.81618649174776,4.240067873451049,286.1316478160365,16.786065522003558,11.915526444677717,193.27202354929042,70.7863582004979
CY,Jeannie River,Manag_Unit_48,33.283978049949226,4.729332210827563,200.15951690301404,12.548753768864648,52.28016960690181,205.561205431928,109.1194076334184
CY,Lockhart River,Manag_Unit_48,39.77144342197023,3.444010215133932,229.13069609732588,13.880735711606953,22.412951477666653,84.90599618384907,28.627419850581653
CY,Normanby River,Manag_Unit_48,181.41724836935188,34.41427067042795,1300.9076974380334,76.79370003438443,317.99579593586066,734.5839244460955,278.2126348176006
CY,Olive-Pascoe,Manag_Unit_48,142.96447696754728,7.726245754617602,522.691314620568,29.623477586981252,86.4236454860073,465.6951490768551,66.97546952880508
CY,Stewart River,Manag_Unit_48,33.83413423250521,2.732198421301453,183.81878339081214,10.198420786602844,16.48561577237798,75.79033081042498,21.911839996641667
FI,Boyne,Manag_Unit_48,36.15387541143704,26.30584033488657,99.9095119672595,5.965849978066476,43.75381653844511,165.75408923315047,72.95009031386307
FI,Calliope,Manag_Unit_48,32.87419368120462,18.19273250201854,83.17455028693335,3.9165970158490144,49.453437771380024,140.5623566905285,63.73725878151394
FI,Comet,Manag_Unit_48,83.94980740482133,76.42381425431391,188.8895198087828,18.27683126520657,353.5338329241065,520.7989203924875,384.0827003700468
FI,Dawson,Manag_Unit_48,177.85686800511374,225.3425531423126,475.39051557773865,55.30101734567252,755.9955070326187,1489.0979160551583,922.2908169838609
FI,Fitzroy,Manag_Unit_48,113.58793569694664,107.61809231421881,201.0845777869955,23.406656930883322,229.07637665259136,475.35191133314737,289.1870533422354
FI,Isaac,Manag_Unit_48,217.855665378164,113.97452953333458,651.0683099723266,25.024813156609763,533.0457603763405,822.7267906999635,466.61205402103303
FI,Mackenzie,Manag_Unit_48,52.278200174267965,32.9291243679057,148.7193296355746,7.374550092777738,255.1923183682062,339.619946247021,212.82671740987374
FI,Nogoa,Manag_Unit_48,69.04525706519415,47.4270617424915,201.6061755791902,10.437039375121712,485.8757688193822,803.1506052968045,422.2819009243011
FI,Shoalwater,Manag_Unit_48,17.034805408915453,11.191161494610318,67.02890704501033,2.3402018003629443,44.398394796125174,119.81031114942476,38.22955267363864
FI,Styx,Manag_Unit_48,34.096341586236875,16.213703653756067,79.28521250226112,3.5279785396000314,64.3875771370885,178.86162791505024,59.59836803015158
FI,Theresa,Manag_Unit_48,36.81609074780787,23.11008341293763,82.6924696254024,5.3577719667962,111.64938723217433,230.6981093061635,80.11456043621033
FI,Waterpark,Manag_Unit_48,49.65494381436434,22.274074280634533,114.33721870587812,5.43884740794689,12.106092039050882,65.07059041873268,16.2468346430524
MW,OConnel,Manag_Unit_48,164.8961661992747,34.09276835946736,580.456784953177,14.498435464059526,230.40501640100314,754.432804979084,196.85275298780942
MW,Pioneer,Manag_Unit_48,215.35806007234237,37.40615768813809,262.64286753910994,13.519809932667943,112.42062492657723,424.94191790006806,115.9474585810154
MW,PlaneC,Manag_Unit_48,227.42082647182428,134.83019126448474,629.3651668805155,36.61376564704175,85.74656040113103,611.610166955043,105.62654001465026
MW,Prossie,Manag_Unit_48,184.4039582866311,41.02601949284334,304.1197526216659,16.11742033924213,47.642855649004744,163.8267678062599,47.62234278274134
WT,Barron,Manag_Unit_48,138.7308116274977,15.296225967270834,320.3099595772615,15.820904735674063,218.75884152067704,708.7835420902553,241.91647382405063
WT,Daintree,Manag_Unit_48,388.103287567667,15.818760937882965,563.7884105133111,38.58675633882833,123.406671875761,1059.819096551986,192.34802972171792
WT,Johnstone,Manag_Unit_48,911.3045611234727,78.12433051311082,611.9254153895326,81.5389624284969,362.1140137621785,1859.893748592278,673.3113947021142
WT,Lower Herbert,Manag_Unit_48,977.6223987963876,46.50145889814767,544.5417763225412,41.79147945040286,140.65257742808427,572.2115789513421,125.65676574099047
WT,Mossman,Manag_Unit_48,75.22007676052498,6.469062828342405,86.99889869549185,5.591244850802981,16.82664065814076,60.79604072915906,19.071419625917827
WT,Mulgrave-Russell,Manag_Unit_48,592.7596547224767,34.638418398202326,528.6502233131694,51.163370655634154,98.33070507576569,592.3438495617204,139.0975939906476
WT,Murray,Manag_Unit_48,327.9300548704595,29.15309164731043,198.8124731305535,16.902141377682774,34.40944724599265,160.74781082595698,29.171086441965794
WT,Tully,Manag_Unit_48,723.816404311532,24.75832734421951,454.43908572173757,61.79620609217883,107.86412946087493,470.31654721142166,116.53732905867864
WT,Upper Herbert,Manag_Unit_48,177.4661240105729,19.219579412071816,475.2411721800945,33.577376724229026,252.4356245111363,694.7939303780479,182.13539805203317
