Scenario,Region,Basin,FU,Constituent,LoadToStream,BasinScale,Units
BASE,MW,Proserpine,Sugarcane,DIN,78.00920006743804,Basin_35,t/yr
BASE,MW,Proserpine,Urban + Other,DIN,19.835788205299707,Basin_35,t/yr
BASE,MW,Proserpine,Bananas,DON,0.0,Basin_35,t/yr
BASE,MW,Proserpine,Conservation,DON,42.76625864682498,Basin_35,t/yr
BASE,MW,Proserpine,Cropping,DON,0.1300456607522358,Basin_35,t/yr
BASE,MW,Proserpine,Dairy,DON,0.0,Basin_35,t/yr
BASE,MW,Proserpine,Forestry,DON,6.0211696808095745,Basin_35,t/yr
BASE,MW,Proserpine,Grazing,DON,134.4641521185343,Basin_35,t/yr
BASE,MW,Proserpine,Horticulture,DON,2.858206087874272,Basin_35,t/yr
BASE,MW,Proserpine,Stream,DON,1.57992119735354,Basin_35,t/yr
BASE,MW,Proserpine,Sugarcane,DON,90.77138034840655,Basin_35,t/yr
BASE,MW,Proserpine,Urban + Other,DON,25.52861888111043,Basin_35,t/yr
BASE,MW,Proserpine,Bananas,DIP,0.0,Basin_35,t/yr
BASE,MW,Proserpine,Conservation,DIP,4.190683466347518,Basin_35,t/yr
BASE,MW,Proserpine,Cropping,DIP,0.01054424276369476,Basin_35,t/yr
BASE,MW,Proserpine,Dairy,DIP,0.0,Basin_35,t/yr
BASE,MW,Proserpine,Forestry,DIP,0.584987138879601,Basin_35,t/yr
BASE,MW,Proserpine,Grazing,DIP,12.557634556110816,Basin_35,t/yr
BASE,MW,Proserpine,Horticulture,DIP,0.21436545659057055,Basin_35,t/yr
BASE,MW,Proserpine,Stream,DIP,0.8417545334246751,Basin_35,t/yr
BASE,MW,Proserpine,Sugarcane,DIP,18.269358231624196,Basin_35,t/yr
BASE,MW,Proserpine,Urban + Other,DIP,4.356691867102269,Basin_35,t/yr
BASE,MW,Proserpine,Bananas,DOP,0.0,Basin_35,t/yr
BASE,MW,Proserpine,Conservation,DOP,4.044100601229526,Basin_35,t/yr
BASE,MW,Proserpine,Cropping,DOP,0.007029495175796516,Basin_35,t/yr
BASE,MW,Proserpine,Dairy,DOP,0.0,Basin_35,t/yr
BASE,MW,Proserpine,Forestry,DOP,0.5785242058942458,Basin_35,t/yr
BASE,MW,Proserpine,Grazing,DOP,5.602673004938924,Basin_35,t/yr
BASE,MW,Proserpine,Horticulture,DOP,0.1429103043937136,Basin_35,t/yr
BASE,MW,Proserpine,Stream,DOP,0.17241391558296043,Basin_35,t/yr
BASE,MW,Proserpine,Sugarcane,DOP,4.567339557906046,Basin_35,t/yr
BASE,MW,Proserpine,Urban + Other,DOP,1.0024292541209168,Basin_35,t/yr
BASE,FI,Boyne,Bananas,FS,0.0,Basin_35,kt/yr
BASE,FI,Boyne,Conservation,FS,4.931287418717648,Basin_35,kt/yr
BASE,FI,Boyne,Cropping,FS,0.5299140537054441,Basin_35,kt/yr
BASE,FI,Boyne,Dairy,FS,0.0,Basin_35,kt/yr
BASE,FI,Boyne,Forestry,FS,1.3865875585690204,Basin_35,kt/yr
BASE,FI,Boyne,Grazing,FS,27.746344381263892,Basin_35,kt/yr
BASE,FI,Boyne,Horticulture,FS,0.01312141804438016,Basin_35,kt/yr
BASE,FI,Boyne,Stream,FS,8.730458509206105,Basin_35,kt/yr
BASE,FI,Boyne,Sugarcane,FS,0.0,Basin_35,kt/yr
BASE,FI,Boyne,Urban + Other,FS,0.41776563099035713,Basin_35,kt/yr
BASE,FI,Boyne,Bananas,PN,0.0,Basin_35,t/yr
BASE,FI,Boyne,Conservation,PN,22.347696420025883,Basin_35,t/yr
BASE,FI,Boyne,Cropping,PN,3.331535903891441,Basin_35,t/yr
BASE,FI,Boyne,Dairy,PN,0.0,Basin_35,t/yr
BASE,FI,Boyne,Forestry,PN,8.259684800373499,Basin_35,t/yr
BASE,FI,Boyne,Grazing,PN,119.10455769011877,Basin_35,t/yr
BASE,FI,Boyne,Horticulture,PN,0.007462300935413796,Basin_35,t/yr
BASE,FI,Boyne,Stream,PN,12.579596752102299,Basin_35,t/yr
BASE,FI,Boyne,Sugarcane,PN,0.0,Basin_35,t/yr
BASE,FI,Boyne,Urban + Other,PN,0.13615306012434944,Basin_35,t/yr
BASE,FI,Boyne,Bananas,PP,0.0,Basin_35,t/yr
BASE,FI,Boyne,Conservation,PP,12.43102925036722,Basin_35,t/yr
BASE,FI,Boyne,Cropping,PP,4.889375298817162,Basin_35,t/yr
BASE,FI,Boyne,Dairy,PP,0.0,Basin_35,t/yr
BASE,FI,Boyne,Forestry,PP,2.624647628815508,Basin_35,t/yr
BASE,FI,Boyne,Grazing,PP,45.35639756806771,Basin_35,t/yr
BASE,FI,Boyne,Horticulture,PP,0.005304729578147578,Basin_35,t/yr
BASE,FI,Boyne,Stream,PP,7.593992148450574,Basin_35,t/yr
BASE,FI,Boyne,Sugarcane,PP,0.0,Basin_35,t/yr
BASE,FI,Boyne,Urban + Other,PP,0.05252250247488303,Basin_35,t/yr
BASE,FI,Boyne,Bananas,DIN,0.0,Basin_35,t/yr
BASE,FI,Boyne,Conservation,DIN,1.907953375937813,Basin_35,t/yr
BASE,FI,Boyne,Cropping,DIN,0.5287801323442001,Basin_35,t/yr
BASE,FI,Boyne,Dairy,DIN,0.0,Basin_35,t/yr
BASE,FI,Boyne,Forestry,DIN,3.42716912065338,Basin_35,t/yr
BASE,FI,Boyne,Grazing,DIN,24.497314258943124,Basin_35,t/yr
BASE,FI,Boyne,Horticulture,DIN,0.08528921728847073,Basin_35,t/yr
BASE,FI,Boyne,Stream,DIN,3.21180830207607,Basin_35,t/yr
BASE,FI,Boyne,Sugarcane,DIN,0.0,Basin_35,t/yr
BASE,FI,Boyne,Urban + Other,DIN,2.4955610041939824,Basin_35,t/yr
BASE,FI,Boyne,Bananas,DON,0.0,Basin_35,t/yr
BASE,FI,Boyne,Conservation,DON,8.684928258695367,Basin_35,t/yr
BASE,FI,Boyne,Cropping,DON,0.3329356388833852,Basin_35,t/yr
BASE,FI,Boyne,Dairy,DON,0.0,Basin_35,t/yr
BASE,FI,Boyne,Forestry,DON,7.53977206543743,Basin_35,t/yr
BASE,FI,Boyne,Grazing,DON,80.17302848381378,Basin_35,t/yr
BASE,FI,Boyne,Horticulture,DON,0.06560709022190063,Basin_35,t/yr
BASE,FI,Boyne,Stream,DON,1.3118639014375442,Basin_35,t/yr
BASE,FI,Boyne,Sugarcane,DON,0.0,Basin_35,t/yr
BASE,FI,Boyne,Urban + Other,DON,1.8013765287700962,Basin_35,t/yr
BASE,FI,Boyne,Bananas,DIP,0.0,Basin_35,t/yr
BASE,FI,Boyne,Conservation,DIP,1.4962737077518464,Basin_35,t/yr
BASE,FI,Boyne,Cropping,DIP,8.127288843506111,Basin_35,t/yr
BASE,FI,Boyne,Dairy,DIP,0.0,Basin_35,t/yr
BASE,FI,Boyne,Forestry,DIP,1.0281507361960127,Basin_35,t/yr
BASE,FI,Boyne,Grazing,DIP,13.362171413968955,Basin_35,t/yr
BASE,FI,Boyne,Horticulture,DIP,0.26242836088760246,Basin_35,t/yr
BASE,FI,Boyne,Stream,DIP,1.5999893497603581,Basin_35,t/yr
BASE,FI,Boyne,Sugarcane,DIP,0.0,Basin_35,t/yr
BASE,FI,Boyne,Urban + Other,DIP,0.42953792281568665,Basin_35,t/yr
BASE,FI,Boyne,Bananas,DOP,0.0,Basin_35,t/yr
BASE,FI,Boyne,Conservation,DOP,0.3158036876994915,Basin_35,t/yr
BASE,FI,Boyne,Cropping,DOP,2.0318222108765256,Basin_35,t/yr
BASE,FI,Boyne,Dairy,DOP,0.0,Basin_35,t/yr
BASE,FI,Boyne,Forestry,DOP,0.5140753680980066,Basin_35,t/yr
BASE,FI,Boyne,Grazing,DOP,2.6724342827937937,Basin_35,t/yr
BASE,FI,Boyne,Horticulture,DOP,0.0065607090221900585,Basin_35,t/yr
BASE,FI,Boyne,Stream,DOP,0.327702365503054,Basin_35,t/yr
BASE,FI,Boyne,Sugarcane,DOP,0.0,Basin_35,t/yr
BASE,FI,Boyne,Urban + Other,DOP,0.0974513540734152,Basin_35,t/yr
BASE,FI,Calliope,Bananas,FS,0.0,Basin_35,kt/yr
BASE,FI,Calliope,Conservation,FS,2.078882960054204,Basin_35,kt/yr
BASE,FI,Calliope,Cropping,FS,0.2910940640243674,Basin_35,kt/yr
BASE,FI,Calliope,Dairy,FS,0.0,Basin_35,kt/yr
BASE,FI,Calliope,Forestry,FS,1.9955264122680378,Basin_35,kt/yr
BASE,FI,Calliope,Grazing,FS,36.946044904520505,Basin_35,kt/yr
BASE,FI,Calliope,Horticulture,FS,0.04389259755938462,Basin_35,kt/yr
BASE,FI,Calliope,Stream,FS,7.445629848515315,Basin_35,kt/yr
BASE,FI,Calliope,Sugarcane,FS,0.0,Basin_35,kt/yr
BASE,FI,Calliope,Urban + Other,FS,1.2639022086995317,Basin_35,kt/yr
BASE,FI,Calliope,Bananas,PN,0.0,Basin_35,t/yr
BASE,FI,Calliope,Conservation,PN,13.16400986834449,Basin_35,t/yr
BASE,FI,Calliope,Cropping,PN,1.8272899946480847,Basin_35,t/yr
BASE,FI,Calliope,Dairy,PN,0.0,Basin_35,t/yr
BASE,FI,Calliope,Forestry,PN,9.110383121812932,Basin_35,t/yr
BASE,FI,Calliope,Grazing,PN,107.91314953108886,Basin_35,t/yr
BASE,FI,Calliope,Horticulture,PN,0.020292193814839193,Basin_35,t/yr
BASE,FI,Calliope,Stream,PN,11.144083573100886,Basin_35,t/yr
BASE,FI,Calliope,Sugarcane,PN,0.0,Basin_35,t/yr
BASE,FI,Calliope,Urban + Other,PN,0.4238768337700744,Basin_35,t/yr
BASE,FI,Calliope,Bananas,PP,0.0,Basin_35,t/yr
BASE,FI,Calliope,Conservation,PP,4.369147321288699,Basin_35,t/yr
BASE,FI,Calliope,Cropping,PP,2.4173893219160942,Basin_35,t/yr
BASE,FI,Calliope,Dairy,PP,0.0,Basin_35,t/yr
BASE,FI,Calliope,Forestry,PP,3.223523803713353,Basin_35,t/yr
BASE,FI,Calliope,Grazing,PP,51.40954940257994,Basin_35,t/yr
BASE,FI,Calliope,Horticulture,PP,0.011078321645115408,Basin_35,t/yr
BASE,FI,Calliope,Stream,PP,3.533103648524207,Basin_35,t/yr
BASE,FI,Calliope,Sugarcane,PP,0.0,Basin_35,t/yr
BASE,FI,Calliope,Urban + Other,PP,0.20041581262117056,Basin_35,t/yr
BASE,FI,Calliope,Bananas,DIN,0.0,Basin_35,t/yr
BASE,FI,Calliope,Conservation,DIN,0.7710359794971421,Basin_35,t/yr
BASE,FI,Calliope,Cropping,DIN,0.13856982395049436,Basin_35,t/yr
BASE,FI,Calliope,Dairy,DIN,0.0,Basin_35,t/yr
BASE,FI,Calliope,Forestry,DIN,2.54387950617966,Basin_35,t/yr
BASE,FI,Calliope,Grazing,DIN,21.004214658785965,Basin_35,t/yr
BASE,FI,Calliope,Horticulture,DIN,0.28530188413599994,Basin_35,t/yr
BASE,FI,Calliope,Stream,DIN,0.0,Basin_35,t/yr
BASE,FI,Calliope,Sugarcane,DIN,0.0,Basin_35,t/yr
BASE,FI,Calliope,Urban + Other,DIN,8.131191828655359,Basin_35,t/yr
BASE,FI,Calliope,Bananas,DON,0.0,Basin_35,t/yr
BASE,FI,Calliope,Conservation,DON,3.306583037518811,Basin_35,t/yr
BASE,FI,Calliope,Cropping,DON,0.08724766693179285,Basin_35,t/yr
BASE,FI,Calliope,Dairy,DON,0.0,Basin_35,t/yr
BASE,FI,Calliope,Forestry,DON,5.596534913595238,Basin_35,t/yr
BASE,FI,Calliope,Grazing,DON,68.74106615602678,Basin_35,t/yr
BASE,FI,Calliope,Horticulture,DON,0.21946298779692328,Basin_35,t/yr
BASE,FI,Calliope,Stream,DON,0.0,Basin_35,t/yr
BASE,FI,Calliope,Sugarcane,DON,0.0,Basin_35,t/yr
BASE,FI,Calliope,Urban + Other,DON,5.223655525063818,Basin_35,t/yr
BASE,FI,Calliope,Bananas,DIP,0.0,Basin_35,t/yr
BASE,FI,Calliope,Conservation,DIP,0.6104733801825664,Basin_35,t/yr
BASE,FI,Calliope,Cropping,DIP,3.206125682331307,Basin_35,t/yr
BASE,FI,Calliope,Dairy,DIP,0.0,Basin_35,t/yr
BASE,FI,Calliope,Forestry,DIP,0.7631638518538966,Basin_35,t/yr
BASE,FI,Calliope,Grazing,DIP,11.456844359337799,Basin_35,t/yr
BASE,FI,Calliope,Horticulture,DIP,0.8778519511876933,Basin_35,t/yr
BASE,FI,Calliope,Stream,DIP,0.0,Basin_35,t/yr
BASE,FI,Calliope,Sugarcane,DIP,0.0,Basin_35,t/yr
BASE,FI,Calliope,Urban + Other,DIP,1.2782732771252783,Basin_35,t/yr
BASE,FI,Calliope,Bananas,DOP,0.0,Basin_35,t/yr
BASE,FI,Calliope,Conservation,DOP,0.1255901479148456,Basin_35,t/yr
BASE,FI,Calliope,Cropping,DOP,0.8015314205828267,Basin_35,t/yr
BASE,FI,Calliope,Dairy,DOP,0.0,Basin_35,t/yr
BASE,FI,Calliope,Forestry,DOP,0.38158192592694823,Basin_35,t/yr
BASE,FI,Calliope,Grazing,DOP,2.2913688718675598,Basin_35,t/yr
BASE,FI,Calliope,Horticulture,DOP,0.0219462987796923,Basin_35,t/yr
BASE,FI,Calliope,Stream,DOP,0.0,Basin_35,t/yr
BASE,FI,Calliope,Sugarcane,DOP,0.0,Basin_35,t/yr
BASE,FI,Calliope,Urban + Other,DOP,0.29457835077714145,Basin_35,t/yr
BASE,FI,Fitzroy,Bananas,FS,0.0,Basin_35,kt/yr
BASE,FI,Fitzroy,Conservation,FS,63.66175239403432,Basin_35,kt/yr
BASE,FI,Fitzroy,Cropping,FS,105.7055194952498,Basin_35,kt/yr
BASE,FI,Fitzroy,Dairy,FS,0.0,Basin_35,kt/yr
BASE,FI,Fitzroy,Forestry,FS,59.956165818459795,Basin_35,kt/yr
BASE,FI,Fitzroy,Grazing,FS,1723.1000596905078,Basin_35,kt/yr
BASE,FI,Fitzroy,Horticulture,FS,0.3870778281327546,Basin_35,kt/yr
BASE,FI,Fitzroy,Stream,FS,806.4470123562107,Basin_35,kt/yr
BASE,FI,Fitzroy,Sugarcane,FS,0.30051890662358866,Basin_35,kt/yr
BASE,FI,Fitzroy,Urban + Other,FS,14.393956293811108,Basin_35,kt/yr
BASE,FI,Fitzroy,Bananas,PN,0.0,Basin_35,t/yr
BASE,FI,Fitzroy,Conservation,PN,229.24761803736357,Basin_35,t/yr
BASE,FI,Fitzroy,Cropping,PN,542.731496317538,Basin_35,t/yr
BASE,FI,Fitzroy,Dairy,PN,0.0,Basin_35,t/yr
BASE,FI,Fitzroy,Forestry,PN,177.2478221026244,Basin_35,t/yr
BASE,FI,Fitzroy,Grazing,PN,2833.048235687611,Basin_35,t/yr
BASE,FI,Fitzroy,Horticulture,PN,0.19842678258773586,Basin_35,t/yr
BASE,FI,Fitzroy,Stream,PN,1009.5862495398934,Basin_35,t/yr
BASE,FI,Fitzroy,Sugarcane,PN,4.663225095437422,Basin_35,t/yr
BASE,FI,Fitzroy,Urban + Other,PN,9.101168179287486,Basin_35,t/yr
BASE,FI,Fitzroy,Bananas,PP,0.0,Basin_35,t/yr
BASE,FI,Fitzroy,Conservation,PP,145.44381112792996,Basin_35,t/yr
BASE,FI,Fitzroy,Cropping,PP,188.72692427150676,Basin_35,t/yr
BASE,FI,Fitzroy,Dairy,PP,0.0,Basin_35,t/yr
BASE,FI,Fitzroy,Forestry,PP,91.0693643926775,Basin_35,t/yr
BASE,FI,Fitzroy,Grazing,PP,1716.4466119402161,Basin_35,t/yr
BASE,FI,Fitzroy,Horticulture,PP,0.09432497531324308,Basin_35,t/yr
BASE,FI,Fitzroy,Stream,PP,676.2331521537293,Basin_35,t/yr
BASE,FI,Fitzroy,Sugarcane,PP,6.217633460583259,Basin_35,t/yr
BASE,FI,Fitzroy,Urban + Other,PP,6.469495128889036,Basin_35,t/yr
BASE,FI,Fitzroy,Bananas,DIN,0.0,Basin_35,t/yr
BASE,FI,Fitzroy,Conservation,DIN,17.441133283503007,Basin_35,t/yr
BASE,FI,Fitzroy,Cropping,DIN,93.61929351478449,Basin_35,t/yr
BASE,FI,Fitzroy,Dairy,DIN,0.0,Basin_35,t/yr
BASE,FI,Fitzroy,Forestry,DIN,74.12389844178071,Basin_35,t/yr
BASE,FI,Fitzroy,Grazing,DIN,488.92348710457753,Basin_35,t/yr
BASE,FI,Fitzroy,Horticulture,DIN,2.5159469161719565,Basin_35,t/yr
BASE,FI,Fitzroy,Stream,DIN,42.67319484919077,Basin_35,t/yr
BASE,FI,Fitzroy,Sugarcane,DIN,5.039155905011318,Basin_35,t/yr
BASE,FI,Fitzroy,Urban + Other,DIN,27.053714457295868,Basin_35,t/yr
BASE,FI,Fitzroy,Bananas,DON,0.0,Basin_35,t/yr
BASE,FI,Fitzroy,Conservation,DON,76.0732068927298,Basin_35,t/yr
BASE,FI,Fitzroy,Cropping,DON,58.94548110190136,Basin_35,t/yr
BASE,FI,Fitzroy,Dairy,DON,0.0,Basin_35,t/yr
BASE,FI,Fitzroy,Forestry,DON,163.07257657191764,Basin_35,t/yr
BASE,FI,Fitzroy,Grazing,DON,1600.1554375936855,Basin_35,t/yr
BASE,FI,Fitzroy,Horticulture,DON,1.9352122405909313,Basin_35,t/yr
BASE,FI,Fitzroy,Stream,DON,17.429890970568284,Basin_35,t/yr
BASE,FI,Fitzroy,Sugarcane,DON,5.151717250233665,Basin_35,t/yr
BASE,FI,Fitzroy,Urban + Other,DON,26.687375364383637,Basin_35,t/yr
BASE,FI,Fitzroy,Bananas,DIP,0.0,Basin_35,t/yr
BASE,FI,Fitzroy,Conservation,DIP,13.77265880512475,Basin_35,t/yr
BASE,FI,Fitzroy,Cropping,DIP,300.5980233812655,Basin_35,t/yr
BASE,FI,Fitzroy,Dairy,DIP,0.0,Basin_35,t/yr
BASE,FI,Fitzroy,Forestry,DIP,22.237169532534214,Basin_35,t/yr
BASE,FI,Fitzroy,Grazing,DIP,266.6925729322808,Basin_35,t/yr
BASE,FI,Fitzroy,Horticulture,DIP,7.741615529346029,Basin_35,t/yr
BASE,FI,Fitzroy,Stream,DIP,27.25844576043631,Basin_35,t/yr
BASE,FI,Fitzroy,Sugarcane,DIP,1.6329025815936205,Basin_35,t/yr
BASE,FI,Fitzroy,Urban + Other,DIP,6.001114886166115,Basin_35,t/yr
BASE,FI,Fitzroy,Bananas,DOP,0.0,Basin_35,t/yr
BASE,FI,Fitzroy,Conservation,DOP,2.853668062947659,Basin_35,t/yr
BASE,FI,Fitzroy,Cropping,DOP,75.14950584531634,Basin_35,t/yr
BASE,FI,Fitzroy,Dairy,DOP,0.0,Basin_35,t/yr
BASE,FI,Fitzroy,Forestry,DOP,11.11858476626711,Basin_35,t/yr
BASE,FI,Fitzroy,Grazing,DOP,53.33851458645618,Basin_35,t/yr
BASE,FI,Fitzroy,Horticulture,DOP,0.1935978807573239,Basin_35,t/yr
BASE,FI,Fitzroy,Stream,DOP,5.5830648934515095,Basin_35,t/yr
BASE,FI,Fitzroy,Sugarcane,DOP,0.4082256453984035,Basin_35,t/yr
BASE,FI,Fitzroy,Urban + Other,DOP,1.3108296127814545,Basin_35,t/yr
BASE,FI,Shoalwater,Bananas,FS,0.0,Basin_35,kt/yr
BASE,FI,Shoalwater,Conservation,FS,25.510927498180198,Basin_35,kt/yr
BASE,FI,Shoalwater,Cropping,FS,0.0,Basin_35,kt/yr
BASE,FI,Shoalwater,Dairy,FS,0.0,Basin_35,kt/yr
BASE,FI,Shoalwater,Forestry,FS,0.19376420205754502,Basin_35,kt/yr
BASE,FI,Shoalwater,Grazing,FS,12.047134461856896,Basin_35,kt/yr
BASE,FI,Shoalwater,Horticulture,FS,0.0,Basin_35,kt/yr
BASE,FI,Shoalwater,Stream,FS,6.579067767076732,Basin_35,kt/yr
BASE,FI,Shoalwater,Sugarcane,FS,0.0,Basin_35,kt/yr
BASE,FI,Shoalwater,Urban + Other,FS,0.06750087086783169,Basin_35,kt/yr
BASE,FI,Shoalwater,Bananas,PN,0.0,Basin_35,t/yr
BASE,FI,Shoalwater,Conservation,PN,78.00366255163628,Basin_35,t/yr
BASE,FI,Shoalwater,Cropping,PN,0.0,Basin_35,t/yr
BASE,FI,Shoalwater,Dairy,PN,0.0,Basin_35,t/yr
BASE,FI,Shoalwater,Forestry,PN,1.0517227342503683,Basin_35,t/yr
BASE,FI,Shoalwater,Grazing,PN,34.392787452325955,Basin_35,t/yr
BASE,FI,Shoalwater,Horticulture,PN,0.0,Basin_35,t/yr
BASE,FI,Shoalwater,Stream,PN,6.346381393679907,Basin_35,t/yr
BASE,FI,Shoalwater,Sugarcane,PN,0.0,Basin_35,t/yr
BASE,FI,Shoalwater,Urban + Other,PN,0.015757037779721435,Basin_35,t/yr
BASE,FI,Shoalwater,Bananas,PP,0.0,Basin_35,t/yr
BASE,FI,Shoalwater,Conservation,PP,25.57174886893404,Basin_35,t/yr
BASE,FI,Shoalwater,Cropping,PP,0.0,Basin_35,t/yr
BASE,FI,Shoalwater,Dairy,PP,0.0,Basin_35,t/yr
BASE,FI,Shoalwater,Forestry,PP,0.235745899020396,Basin_35,t/yr
BASE,FI,Shoalwater,Grazing,PP,9.550570310730452,Basin_35,t/yr
BASE,FI,Shoalwater,Horticulture,PP,0.0,Basin_35,t/yr
BASE,FI,Shoalwater,Stream,PP,2.866827401809291,Basin_35,t/yr
BASE,FI,Shoalwater,Sugarcane,PP,0.0,Basin_35,t/yr
BASE,FI,Shoalwater,Urban + Other,PP,0.004660205495420375,Basin_35,t/yr
BASE,FI,Shoalwater,Bananas,DIN,0.0,Basin_35,t/yr
BASE,FI,Shoalwater,Conservation,DIN,8.379815692636083,Basin_35,t/yr
BASE,FI,Shoalwater,Cropping,DIN,0.0,Basin_35,t/yr
BASE,FI,Shoalwater,Dairy,DIN,0.0,Basin_35,t/yr
BASE,FI,Shoalwater,Forestry,DIN,0.1445567244843852,Basin_35,t/yr
BASE,FI,Shoalwater,Grazing,DIN,8.347863062793602,Basin_35,t/yr
BASE,FI,Shoalwater,Horticulture,DIN,0.0,Basin_35,t/yr
BASE,FI,Shoalwater,Stream,DIN,0.0,Basin_35,t/yr
BASE,FI,Shoalwater,Sugarcane,DIN,0.0,Basin_35,t/yr
BASE,FI,Shoalwater,Urban + Other,DIN,0.16256992900138437,Basin_35,t/yr
BASE,FI,Shoalwater,Bananas,DON,0.0,Basin_35,t/yr
BASE,FI,Shoalwater,Conservation,DON,39.14857102687503,Basin_35,t/yr
BASE,FI,Shoalwater,Cropping,DON,0.0,Basin_35,t/yr
BASE,FI,Shoalwater,Dairy,DON,0.0,Basin_35,t/yr
BASE,FI,Shoalwater,Forestry,DON,0.3180247938656467,Basin_35,t/yr
BASE,FI,Shoalwater,Grazing,DON,27.32027911459726,Basin_35,t/yr
BASE,FI,Shoalwater,Horticulture,DON,0.0,Basin_35,t/yr
BASE,FI,Shoalwater,Stream,DON,0.0,Basin_35,t/yr
BASE,FI,Shoalwater,Sugarcane,DON,0.0,Basin_35,t/yr
BASE,FI,Shoalwater,Urban + Other,DON,0.24203210967238864,Basin_35,t/yr
BASE,FI,Shoalwater,Bananas,DIP,0.0,Basin_35,t/yr
BASE,FI,Shoalwater,Conservation,DIP,6.543015175356562,Basin_35,t/yr
BASE,FI,Shoalwater,Cropping,DIP,0.0,Basin_35,t/yr
BASE,FI,Shoalwater,Dairy,DIP,0.0,Basin_35,t/yr
BASE,FI,Shoalwater,Forestry,DIP,0.04336701734531536,Basin_35,t/yr
BASE,FI,Shoalwater,Grazing,DIP,4.553379852432866,Basin_35,t/yr
BASE,FI,Shoalwater,Horticulture,DIP,0.0,Basin_35,t/yr
BASE,FI,Shoalwater,Stream,DIP,0.0,Basin_35,t/yr
BASE,FI,Shoalwater,Sugarcane,DIP,0.0,Basin_35,t/yr
BASE,FI,Shoalwater,Urban + Other,DIP,0.05139944947557531,Basin_35,t/yr
BASE,FI,Shoalwater,Bananas,DOP,0.0,Basin_35,t/yr
BASE,FI,Shoalwater,Conservation,DOP,1.397063593385081,Basin_35,t/yr
BASE,FI,Shoalwater,Cropping,DOP,0.0,Basin_35,t/yr
BASE,FI,Shoalwater,Dairy,DOP,0.0,Basin_35,t/yr
BASE,FI,Shoalwater,Forestry,DOP,0.021683508672657694,Basin_35,t/yr
BASE,FI,Shoalwater,Grazing,DOP,0.9106759704865742,Basin_35,t/yr
BASE,FI,Shoalwater,Horticulture,DOP,0.0,Basin_35,t/yr
BASE,FI,Shoalwater,Stream,DOP,0.0,Basin_35,t/yr
BASE,FI,Shoalwater,Sugarcane,DOP,0.0,Basin_35,t/yr
BASE,FI,Shoalwater,Urban + Other,DOP,0.010778727818631342,Basin_35,t/yr
BASE,FI,Styx,Bananas,FS,0.0,Basin_35,kt/yr
BASE,FI,Styx,Conservation,FS,12.93736855039034,Basin_35,kt/yr
BASE,FI,Styx,Cropping,FS,0.10819619501039095,Basin_35,kt/yr
BASE,FI,Styx,Dairy,FS,0.0,Basin_35,kt/yr
BASE,FI,Styx,Forestry,FS,1.1445400591821402,Basin_35,kt/yr
BASE,FI,Styx,Grazing,FS,41.50163648591383,Basin_35,kt/yr
BASE,FI,Styx,Horticulture,FS,0.005991510196349623,Basin_35,kt/yr
BASE,FI,Styx,Stream,FS,7.957362784473072,Basin_35,kt/yr
BASE,FI,Styx,Sugarcane,FS,0.5299856383260065,Basin_35,kt/yr
BASE,FI,Styx,Urban + Other,FS,0.21703104676982662,Basin_35,kt/yr
BASE,FI,Styx,Bananas,PN,0.0,Basin_35,t/yr
BASE,FI,Styx,Conservation,PN,33.54786750579254,Basin_35,t/yr
BASE,FI,Styx,Cropping,PN,0.48925965036886426,Basin_35,t/yr
BASE,FI,Styx,Dairy,PN,0.0,Basin_35,t/yr
BASE,FI,Styx,Forestry,PN,6.999503495944278,Basin_35,t/yr
BASE,FI,Styx,Grazing,PN,127.01176972320403,Basin_35,t/yr
BASE,FI,Styx,Horticulture,PN,0.00238720690306744,Basin_35,t/yr
BASE,FI,Styx,Stream,PN,9.011899582988123,Basin_35,t/yr
BASE,FI,Styx,Sugarcane,PN,1.7495568163077562,Basin_35,t/yr
BASE,FI,Styx,Urban + Other,PN,0.13936168254522435,Basin_35,t/yr
BASE,FI,Styx,Bananas,PP,0.0,Basin_35,t/yr
BASE,FI,Styx,Conservation,PP,10.616464542633652,Basin_35,t/yr
BASE,FI,Styx,Cropping,PP,1.054263599472514,Basin_35,t/yr
BASE,FI,Styx,Dairy,PP,0.0,Basin_35,t/yr
BASE,FI,Styx,Forestry,PP,2.252451259184987,Basin_35,t/yr
BASE,FI,Styx,Grazing,PP,37.48330989029137,Basin_35,t/yr
BASE,FI,Styx,Horticulture,PP,0.002261308867109423,Basin_35,t/yr
BASE,FI,Styx,Stream,PP,6.660651230278581,Basin_35,t/yr
BASE,FI,Styx,Sugarcane,PP,1.5162825741333874,Basin_35,t/yr
BASE,FI,Styx,Urban + Other,PP,0.03707596465601876,Basin_35,t/yr
BASE,FI,Styx,Bananas,DIN,0.0,Basin_35,t/yr
BASE,FI,Styx,Conservation,DIN,1.182615698636102,Basin_35,t/yr
BASE,FI,Styx,Cropping,DIN,0.09330405630085845,Basin_35,t/yr
BASE,FI,Styx,Dairy,DIN,0.0,Basin_35,t/yr
BASE,FI,Styx,Forestry,DIN,1.3123196227051195,Basin_35,t/yr
BASE,FI,Styx,Grazing,DIN,20.52358809661438,Basin_35,t/yr
BASE,FI,Styx,Horticulture,DIN,0.03894481627627253,Basin_35,t/yr
BASE,FI,Styx,Stream,DIN,0.0,Basin_35,t/yr
BASE,FI,Styx,Sugarcane,DIN,10.528905808823508,Basin_35,t/yr
