Source,MetricType,Scenario,Level,Region,Basin,FU,Constituent,Process,Units,Value
PROCESS,PROCESS,BASE,Region,BU,,,DIN,PointSource,report,1364080.3867398426
PROCESS,PROCESS,BASE,Region,BU,,,DIN,Seepage,report,18300151.72270188
PROCESS,PROCESS,BASE,Region,BU,,,DIN,SurfaceRunoff,report,37175674.98104639
PROCESS,PROCESS,BASE,Region,BU,,,FS,ChannelRemobilisation,report,0.0
PROCESS,PROCESS,BASE,Region,BU,,,FS,Gully,report,84123880323.52592
PROCESS,PROCESS,BASE,Region,BU,,,FS,Hillslope,report,14164482850.567646
PROCESS,PROCESS,BASE,Region,BU,,,FS,Streambank,report,4890209206.281417
PROCESS,PROCESS,BASE,Region,BU,,,PN,ChannelRemobilisation,report,0.0
PROCESS,PROCESS,BASE,Region,BU,,,PN,Gully,report,76867214.10279812
PROCESS,PROCESS,BASE,Region,BU,,,PN,Hillslope,report,45946539.41091502
PROCESS,PROCESS,BASE,Region,BU,,,PN,Streambank,report,4478683.547003472
PROCESS,PROCESS,BASE,Region,BU,,,PP,ChannelRemobilisation,report,0.0
PROCESS,PROCESS,BASE,Region,BU,,,PP,Gully,report,50949680.06951918
PROCESS,PROCESS,BASE,Region,BU,,,PP,Hillslope,report,26635159.96714347
PROCESS,PROCESS,BASE,Region,BU,,,PP,Streambank,report,4408120.962188689
PROCESS,PROCESS,BASE,Region,CY,,,DIN,PointSource,report,3405.20131000164
PROCESS,PROCESS,BASE,Region,CY,,,DIN,Seepage,report,107756.32330888754
PROCESS,PROCESS,BASE,Region,CY,,,DIN,SurfaceRunoff,report,15752339.276444789
PROCESS,PROCESS,BASE,Region,CY,,,FS,ChannelRemobilisation,report,0.0
PROCESS,PROCESS,BASE,Region,CY,,,FS,Gully,report,3839655189.0212083
PROCESS,PROCESS,BASE,Region,CY,,,FS,Hillslope,report,7101422581.249681
PROCESS,PROCESS,BASE,Region,CY,,,FS,Streambank,report,958408749.4926891
PROCESS,PROCESS,BASE,Region,CY,,,PN,ChannelRemobilisation,report,0.0
PROCESS,PROCESS,BASE,Region,CY,,,PN,Gully,report,4684955.482523815
PROCESS,PROCESS,BASE,Region,CY,,,PN,Hillslope,report,44873183.32514614
PROCESS,PROCESS,BASE,Region,CY,,,PN,Streambank,report,702804.1119605253
PROCESS,PROCESS,BASE,Region,CY,,,PP,ChannelRemobilisation,report,0.0
PROCESS,PROCESS,BASE,Region,CY,,,PP,Gully,report,2337964.6516825305
PROCESS,PROCESS,BASE,Region,CY,,,PP,Hillslope,report,13557706.790067269
PROCESS,PROCESS,BASE,Region,CY,,,PP,Streambank,report,391020.32624583127
PROCESS,PROCESS,BASE,Region,FI,,,DIN,PointSource,report,1500014.2388522096
PROCESS,PROCESS,BASE,Region,FI,,,DIN,Seepage,report,303907.4980418583
PROCESS,PROCESS,BASE,Region,FI,,,DIN,SurfaceRunoff,report,23827303.48420423
PROCESS,PROCESS,BASE,Region,FI,,,FS,ChannelRemobilisation,report,0.0
PROCESS,PROCESS,BASE,Region,FI,,,FS,Gully,report,24544384185.473347
PROCESS,PROCESS,BASE,Region,FI,,,FS,Hillslope,report,7258565392.250387
PROCESS,PROCESS,BASE,Region,FI,,,FS,Streambank,report,14476021408.143358
PROCESS,PROCESS,BASE,Region,FI,,,PN,ChannelRemobilisation,report,0.0
PROCESS,PROCESS,BASE,Region,FI,,,PN,Gully,report,31623775.3424077
PROCESS,PROCESS,BASE,Region,FI,,,PN,Hillslope,report,42404171.949974634
PROCESS,PROCESS,BASE,Region,FI,,,PN,Streambank,report,18802234.1598469
PROCESS,PROCESS,BASE,Region,FI,,,PP,ChannelRemobilisation,report,0.0
PROCESS,PROCESS,BASE,Region,FI,,,PP,Gully,report,18632599.84354566
PROCESS,PROCESS,BASE,Region,FI,,,PP,Hillslope,report,18645652.329921354
PROCESS,PROCESS,BASE,Region,FI,,,PP,Streambank,report,12381379.084648993
PROCESS,PROCESS,BASE,Region,MW,,,DIN,PointSource,report,569178.8696696181
PROCESS,PROCESS,BASE,Region,MW,,,DIN,Seepage,report,6668338.891675819
PROCESS,PROCESS,BASE,Region,MW,,,DIN,SurfaceRunoff,report,16084953.150020033
PROCESS,PROCESS,BASE,Region,MW,,,FS,ChannelRemobilisation,report,0.0
PROCESS,PROCESS,BASE,Region,MW,,,FS,Gully,report,97399018.33607815
PROCESS,PROCESS,BASE,Region,MW,,,FS,Hillslope,report,2811970553.1033335
PROCESS,PROCESS,BASE,Region,MW,,,FS,Streambank,report,9954852043.179466
PROCESS,PROCESS,BASE,Region,MW,,,PN,ChannelRemobilisation,report,0.0
PROCESS,PROCESS,BASE,Region,MW,,,PN,Gully,report,133751.07442251302
PROCESS,PROCESS,BASE,Region,MW,,,PN,Hillslope,report,39015569.87528547
PROCESS,PROCESS,BASE,Region,MW,,,PN,Streambank,report,14373323.481678708
PROCESS,PROCESS,BASE,Region,MW,,,PP,ChannelRemobilisation,report,0.0
PROCESS,PROCESS,BASE,Region,MW,,,PP,Gully,report,58191.49674388518
PROCESS,PROCESS,BASE,Region,MW,,,PP,Hillslope,report,6757500.407429144
PROCESS,PROCESS,BASE,Region,MW,,,PP,Streambank,report,5932332.974730812
PROCESS,PROCESS,BASE,Region,WT,,,DIN,PointSource,report,1524525.140451914
PROCESS,PROCESS,BASE,Region,WT,,,DIN,Seepage,report,70907042.84814392
PROCESS,PROCESS,BASE,Region,WT,,,DIN,SurfaceRunoff,report,58561024.670101985
PROCESS,PROCESS,BASE,Region,WT,,,FS,ChannelRemobilisation,report,0.0
PROCESS,PROCESS,BASE,Region,WT,,,FS,Gully,report,749379660.5383346
PROCESS,PROCESS,BASE,Region,WT,,,FS,Hillslope,report,19369647257.965725
PROCESS,PROCESS,BASE,Region,WT,,,FS,Streambank,report,15742757825.437626
PROCESS,PROCESS,BASE,Region,WT,,,PN,ChannelRemobilisation,report,0.0
PROCESS,PROCESS,BASE,Region,WT,,,PN,Gully,report,918641.9087506193
PROCESS,PROCESS,BASE,Region,WT,,,PN,Hillslope,report,147482941.65920734
PROCESS,PROCESS,BASE,Region,WT,,,PN,Streambank,report,19193787.88295932
PROCESS,PROCESS,BASE,Region,WT,,,PP,ChannelRemobilisation,report,0.0
PROCESS,PROCESS,BASE,Region,WT,,,PP,Gully,report,547516.4172767698
PROCESS,PROCESS,BASE,Region,WT,,,PP,Hillslope,report,32667576.29790557
PROCESS,PROCESS,BASE,Region,WT,,,PP,Streambank,report,11420985.721808063
